,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
48,Sure dogs being skinned alive is exactly like being a Palestinian.. not.   Do you have any idea how silly you sound?,0.525,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 10.5, 'neutral': 53.1, 'entailment': 36.3}, {'contradiction': 20.5, 'neutral': 52.7, 'entailment': 26.8}, {'contradiction': 17.8, 'neutral': 77.8, 'entailment': 4.3}, {'contradiction': 51.4, 'neutral': 37.1, 'entailment': 11.5}, {'contradiction': 1.0, 'neutral': 70.0, 'entailment': 29.1}, {'contradiction': 7.5, 'neutral': 63.0, 'entailment': 29.6}, {'contradiction': 2.3, 'neutral': 35.4, 'entailment': 62.3}, {'contradiction': 2.6, 'neutral': 45.2, 'entailment': 52.2}, {'contradiction': 5.7, 'neutral': 62.6, 'entailment': 31.8}, {'contradiction': 60.6, 'neutral': 27.8, 'entailment': 11.6}, {'contradiction': 0.9, 'neutral': 90.4, 'entailment': 8.8}, {'contradiction': 20.6, 'neutral': 77.3, 'entailment': 2.1}, {'contradiction': 0.9, 'neutral': 97.5, 'entailment': 1.6}, {'contradiction': 2.1, 'neutral': 73.6, 'entailment': 24.3}, {'contradiction': 18.1, 'neutral': 57.2, 'entailment': 24.7}]"
49,And Wynne was there because...????  That women shouldnt be invited to anything.,0.5,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 4.4, 'neutral': 92.4, 'entailment': 3.2}, {'contradiction': 0.9, 'neutral': 96.3, 'entailment': 2.8}, {'contradiction': 8.2, 'neutral': 89.4, 'entailment': 2.3}, {'contradiction': 45.1, 'neutral': 29.9, 'entailment': 25.0}, {'contradiction': 1.2, 'neutral': 85.4, 'entailment': 13.4}, {'contradiction': 1.8, 'neutral': 72.7, 'entailment': 25.4}, {'contradiction': 6.3, 'neutral': 81.5, 'entailment': 12.1}, {'contradiction': 2.2, 'neutral': 95.8, 'entailment': 2.0}, {'contradiction': 0.8, 'neutral': 89.6, 'entailment': 9.6}, {'contradiction': 12.3, 'neutral': 76.7, 'entailment': 10.9}, {'contradiction': 1.3, 'neutral': 93.0, 'entailment': 5.7}, {'contradiction': 9.6, 'neutral': 87.5, 'entailment': 2.9}, {'contradiction': 0.1, 'neutral': 97.1, 'entailment': 2.8}, {'contradiction': 1.8, 'neutral': 76.9, 'entailment': 21.3}, {'contradiction': 13.4, 'neutral': 79.5, 'entailment': 7.1}]"
50,nobody was including indians who were far worse by your standards. Okay?,0.5,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 6.8, 'neutral': 89.1, 'entailment': 4.0}, {'contradiction': 1.3, 'neutral': 95.6, 'entailment': 3.1}, {'contradiction': 1.2, 'neutral': 98.7, 'entailment': 0.1}, {'contradiction': 56.3, 'neutral': 31.6, 'entailment': 12.1}, {'contradiction': 0.3, 'neutral': 89.1, 'entailment': 10.6}, {'contradiction': 6.3, 'neutral': 67.6, 'entailment': 26.1}, {'contradiction': 8.0, 'neutral': 72.9, 'entailment': 19.2}, {'contradiction': 7.4, 'neutral': 85.3, 'entailment': 7.3}, {'contradiction': 3.6, 'neutral': 83.6, 'entailment': 12.8}, {'contradiction': 74.5, 'neutral': 23.0, 'entailment': 2.5}, {'contradiction': 0.5, 'neutral': 94.2, 'entailment': 5.3}, {'contradiction': 5.4, 'neutral': 91.4, 'entailment': 3.3}, {'contradiction': 0.6, 'neutral': 99.2, 'entailment': 0.2}, {'contradiction': 1.0, 'neutral': 86.1, 'entailment': 12.9}, {'contradiction': 3.9, 'neutral': 85.9, 'entailment': 10.2}]"
51,What if instead of Christian Freaks your comment said Muslim Freaks?,0.5125,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'neutral', 'neutral', 'entailment', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 31.9, 'neutral': 64.7, 'entailment': 3.4}, {'contradiction': 10.4, 'neutral': 77.1, 'entailment': 12.5}, {'contradiction': 8.1, 'neutral': 89.5, 'entailment': 2.4}, {'contradiction': 66.1, 'neutral': 18.2, 'entailment': 15.7}, {'contradiction': 2.3, 'neutral': 76.9, 'entailment': 20.8}, {'contradiction': 2.9, 'neutral': 21.5, 'entailment': 75.6}, {'contradiction': 6.6, 'neutral': 80.3, 'entailment': 13.2}, {'contradiction': 5.0, 'neutral': 90.5, 'entailment': 4.5}, {'contradiction': 2.6, 'neutral': 47.5, 'entailment': 49.9}, {'contradiction': 83.0, 'neutral': 13.0, 'entailment': 4.0}, {'contradiction': 2.0, 'neutral': 72.1, 'entailment': 25.9}, {'contradiction': 20.6, 'neutral': 64.9, 'entailment': 14.5}, {'contradiction': 0.5, 'neutral': 97.9, 'entailment': 1.6}, {'contradiction': 1.2, 'neutral': 73.1, 'entailment': 25.7}, {'contradiction': 14.2, 'neutral': 64.2, 'entailment': 21.6}]"
52,So ESPN believes it is appropriate to punish and insult an Asian for the deeds of a racist Democrat? No need to look hard for a good reason to stop watching a networks excrement: this was easy,0.256756757,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'contradiction', 'neutral']","[{'contradiction': 22.3, 'neutral': 72.6, 'entailment': 5.1}, {'contradiction': 7.9, 'neutral': 77.2, 'entailment': 15.0}, {'contradiction': 21.9, 'neutral': 39.6, 'entailment': 38.5}, {'contradiction': 96.5, 'neutral': 2.1, 'entailment': 1.5}, {'contradiction': 1.2, 'neutral': 41.7, 'entailment': 57.1}, {'contradiction': 16.6, 'neutral': 49.9, 'entailment': 33.5}, {'contradiction': 0.1, 'neutral': 4.9, 'entailment': 95.0}, {'contradiction': 3.2, 'neutral': 65.2, 'entailment': 31.5}, {'contradiction': 0.3, 'neutral': 13.9, 'entailment': 85.8}, {'contradiction': 13.5, 'neutral': 84.3, 'entailment': 2.2}, {'contradiction': 0.1, 'neutral': 8.1, 'entailment': 91.8}, {'contradiction': 4.6, 'neutral': 87.3, 'entailment': 8.2}, {'contradiction': 2.0, 'neutral': 78.0, 'entailment': 20.0}, {'contradiction': 62.1, 'neutral': 29.1, 'entailment': 8.8}, {'contradiction': 28.0, 'neutral': 54.7, 'entailment': 17.3}]"
53,Unspoken hatred sitting on the shoulders of this fundamentalist Whitehater.,0.281690141,neutral,,none,,"['contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment']","[{'contradiction': 66.2, 'neutral': 33.1, 'entailment': 0.7}, {'contradiction': 3.8, 'neutral': 74.5, 'entailment': 21.7}, {'contradiction': 2.5, 'neutral': 88.9, 'entailment': 8.6}, {'contradiction': 47.5, 'neutral': 27.3, 'entailment': 25.1}, {'contradiction': 3.0, 'neutral': 62.3, 'entailment': 34.7}, {'contradiction': 2.0, 'neutral': 33.3, 'entailment': 64.7}, {'contradiction': 2.5, 'neutral': 57.9, 'entailment': 39.6}, {'contradiction': 4.4, 'neutral': 60.2, 'entailment': 35.4}, {'contradiction': 0.1, 'neutral': 9.8, 'entailment': 90.1}, {'contradiction': 0.5, 'neutral': 30.4, 'entailment': 69.1}, {'contradiction': 0.1, 'neutral': 17.1, 'entailment': 82.8}, {'contradiction': 0.8, 'neutral': 64.3, 'entailment': 34.9}, {'contradiction': 2.9, 'neutral': 84.9, 'entailment': 12.1}, {'contradiction': 5.3, 'neutral': 31.1, 'entailment': 63.6}, {'contradiction': 0.7, 'neutral': 17.9, 'entailment': 81.4}]"
54,I live in Arlington and we never go to Seattle. All those precious snowflakes and fags. Ugh.,0.542857143,neutral,,none,,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'entailment']","[{'contradiction': 4.5, 'neutral': 39.8, 'entailment': 55.6}, {'contradiction': 2.2, 'neutral': 64.9, 'entailment': 33.0}, {'contradiction': 2.0, 'neutral': 97.5, 'entailment': 0.5}, {'contradiction': 2.1, 'neutral': 54.2, 'entailment': 43.7}, {'contradiction': 0.5, 'neutral': 48.2, 'entailment': 51.3}, {'contradiction': 0.4, 'neutral': 10.4, 'entailment': 89.2}, {'contradiction': 4.4, 'neutral': 57.0, 'entailment': 38.6}, {'contradiction': 34.3, 'neutral': 57.9, 'entailment': 7.8}, {'contradiction': 0.7, 'neutral': 32.2, 'entailment': 67.1}, {'contradiction': 28.9, 'neutral': 47.5, 'entailment': 23.7}, {'contradiction': 15.3, 'neutral': 60.6, 'entailment': 24.1}, {'contradiction': 4.1, 'neutral': 70.8, 'entailment': 25.0}, {'contradiction': 1.4, 'neutral': 90.7, 'entailment': 7.9}, {'contradiction': 0.4, 'neutral': 20.4, 'entailment': 79.2}, {'contradiction': 4.0, 'neutral': 44.6, 'entailment': 51.4}]"
55,Your statement is so rife with ignorant that you think unarmed means not a threat. What demographic commits the highest per capita rate of crime and what does that mean regarding per capita rates of contacts with police? Can you put that together?  What youre saying here is that the racist courts protect black communities better by putting black criminals in jail longer and letting out white predators earlier so they can go back to predatorializing on white communities.  Do you even THINK through what youre saying here?,0.5,neutral,,none,,"['neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'entailment', 'entailment', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'entailment', 'neutral']","[{'contradiction': 6.0, 'neutral': 49.5, 'entailment': 44.5}, {'contradiction': 2.0, 'neutral': 72.6, 'entailment': 25.4}, {'contradiction': 3.3, 'neutral': 89.3, 'entailment': 7.4}, {'contradiction': 36.6, 'neutral': 46.3, 'entailment': 17.0}, {'contradiction': 2.2, 'neutral': 47.2, 'entailment': 50.7}, {'contradiction': 28.5, 'neutral': 39.3, 'entailment': 32.2}, {'contradiction': 3.6, 'neutral': 15.1, 'entailment': 81.2}, {'contradiction': 2.4, 'neutral': 25.5, 'entailment': 72.1}, {'contradiction': 3.0, 'neutral': 65.4, 'entailment': 31.6}, {'contradiction': 10.9, 'neutral': 68.3, 'entailment': 20.7}, {'contradiction': 1.9, 'neutral': 42.4, 'entailment': 55.7}, {'contradiction': 3.2, 'neutral': 71.2, 'entailment': 25.6}, {'contradiction': 1.4, 'neutral': 91.6, 'entailment': 7.0}, {'contradiction': 4.8, 'neutral': 26.8, 'entailment': 68.4}, {'contradiction': 25.5, 'neutral': 52.8, 'entailment': 21.7}]"
56,Again tiger shows his stripes. How blatantly can you be rasist? Earn your shit broHan. Be a man. Precedent?  My mothers maiden name is Pheifer. White as white can be. She married an Asian. Made me.,0.285714286,neutral,,none,,"['contradiction', 'neutral', 'neutral', 'entailment', 'neutral', 'entailment', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 70.0, 'neutral': 26.7, 'entailment': 3.3}, {'contradiction': 7.6, 'neutral': 55.4, 'entailment': 37.0}, {'contradiction': 3.0, 'neutral': 96.7, 'entailment': 0.3}, {'contradiction': 20.8, 'neutral': 36.2, 'entailment': 43.0}, {'contradiction': 1.4, 'neutral': 54.7, 'entailment': 43.9}, {'contradiction': 7.4, 'neutral': 34.4, 'entailment': 58.2}, {'contradiction': 2.3, 'neutral': 25.7, 'entailment': 72.0}, {'contradiction': 3.9, 'neutral': 50.9, 'entailment': 45.2}, {'contradiction': 2.9, 'neutral': 53.7, 'entailment': 43.4}, {'contradiction': 28.6, 'neutral': 50.7, 'entailment': 20.7}, {'contradiction': 1.7, 'neutral': 64.6, 'entailment': 33.7}, {'contradiction': 11.7, 'neutral': 69.3, 'entailment': 19.0}, {'contradiction': 3.6, 'neutral': 90.7, 'entailment': 5.7}, {'contradiction': 14.3, 'neutral': 47.7, 'entailment': 38.0}, {'contradiction': 16.7, 'neutral': 53.2, 'entailment': 30.1}]"
57,Does every Muslim hater have the same Word of the Day calendar? . Just like every Muslim lover  since you qualify haters there must be the opposite  lovers right has their own word of the day. . But is the same word every day  Islamophobia.,0.8,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'entailment']","[{'contradiction': 48.2, 'neutral': 50.3, 'entailment': 1.4}, {'contradiction': 2.4, 'neutral': 91.6, 'entailment': 6.0}, {'contradiction': 6.9, 'neutral': 92.1, 'entailment': 1.0}, {'contradiction': 60.4, 'neutral': 27.3, 'entailment': 12.3}, {'contradiction': 2.3, 'neutral': 62.6, 'entailment': 35.1}, {'contradiction': 17.7, 'neutral': 49.7, 'entailment': 32.6}, {'contradiction': 4.8, 'neutral': 79.4, 'entailment': 15.8}, {'contradiction': 11.1, 'neutral': 81.9, 'entailment': 7.0}, {'contradiction': 1.3, 'neutral': 30.1, 'entailment': 68.6}, {'contradiction': 30.3, 'neutral': 58.1, 'entailment': 11.5}, {'contradiction': 12.5, 'neutral': 71.9, 'entailment': 15.6}, {'contradiction': 8.3, 'neutral': 71.2, 'entailment': 20.6}, {'contradiction': 0.5, 'neutral': 98.2, 'entailment': 1.3}, {'contradiction': 2.3, 'neutral': 38.6, 'entailment': 59.1}, {'contradiction': 3.8, 'neutral': 45.0, 'entailment': 51.2}]"
58,Elected officials swear or affirm. No stupid 2000 year old book of myths is required. Affirming the oath is all thats necessary. Your precious bible is a joke.,0.27631579,neutral,,none,,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral', 'contradiction']","[{'contradiction': 77.0, 'neutral': 19.3, 'entailment': 3.7}, {'contradiction': 53.4, 'neutral': 41.2, 'entailment': 5.3}, {'contradiction': 11.2, 'neutral': 88.7, 'entailment': 0.1}, {'contradiction': 80.7, 'neutral': 14.1, 'entailment': 5.2}, {'contradiction': 10.1, 'neutral': 80.1, 'entailment': 9.8}, {'contradiction': 51.1, 'neutral': 39.8, 'entailment': 9.1}, {'contradiction': 54.1, 'neutral': 41.1, 'entailment': 4.8}, {'contradiction': 90.1, 'neutral': 9.3, 'entailment': 0.6}, {'contradiction': 61.2, 'neutral': 35.2, 'entailment': 3.6}, {'contradiction': 50.7, 'neutral': 46.5, 'entailment': 2.8}, {'contradiction': 53.6, 'neutral': 43.9, 'entailment': 2.5}, {'contradiction': 86.4, 'neutral': 12.9, 'entailment': 0.7}, {'contradiction': 0.4, 'neutral': 20.4, 'entailment': 79.2}, {'contradiction': 7.9, 'neutral': 77.8, 'entailment': 14.3}, {'contradiction': 82.0, 'neutral': 17.2, 'entailment': 0.8}]"
59,Pence ran for the door.  He believes in reprogramming gay people.  Perhaps he felt a little confused after a few hours of being dazzled by Broadways best. Pence should stick to pig races at the state fair if he doesnt want to be challenged by art.  Hes a hateful man who seeks to deny others basic human rights and he does it in the name of god.  Dangerous and sad.  He deserves to be called out.   Art has a glorious gay agenda,0.5,neutral,,none,,"['contradiction', 'entailment', 'contradiction', 'entailment', 'entailment', 'entailment', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'entailment', 'neutral']","[{'contradiction': 62.8, 'neutral': 22.5, 'entailment': 14.6}, {'contradiction': 5.3, 'neutral': 24.3, 'entailment': 70.4}, {'contradiction': 47.1, 'neutral': 46.7, 'entailment': 6.2}, {'contradiction': 8.9, 'neutral': 26.4, 'entailment': 64.7}, {'contradiction': 5.2, 'neutral': 29.4, 'entailment': 65.4}, {'contradiction': 9.8, 'neutral': 13.6, 'entailment': 76.6}, {'contradiction': 3.2, 'neutral': 36.3, 'entailment': 60.5}, {'contradiction': 26.6, 'neutral': 47.2, 'entailment': 26.2}, {'contradiction': 1.7, 'neutral': 16.5, 'entailment': 81.8}, {'contradiction': 31.1, 'neutral': 44.9, 'entailment': 24.0}, {'contradiction': 33.1, 'neutral': 50.7, 'entailment': 16.3}, {'contradiction': 3.2, 'neutral': 29.9, 'entailment': 66.9}, {'contradiction': 4.5, 'neutral': 20.9, 'entailment': 74.6}, {'contradiction': 35.0, 'neutral': 20.0, 'entailment': 45.0}, {'contradiction': 21.5, 'neutral': 50.6, 'entailment': 27.8}]"
60,Since the Roman Catholic Church does not recognize any samesex marriages it basically consigns all gay people to a life of celibacy not mere chastity. Your failure to acknowledge that reeks of smug disingenuousness.,0.258064516,neutral,,none,,"['neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction']","[{'contradiction': 22.5, 'neutral': 62.3, 'entailment': 15.2}, {'contradiction': 7.1, 'neutral': 72.5, 'entailment': 20.4}, {'contradiction': 1.7, 'neutral': 98.3, 'entailment': 0.1}, {'contradiction': 13.9, 'neutral': 33.3, 'entailment': 52.8}, {'contradiction': 0.6, 'neutral': 60.1, 'entailment': 39.3}, {'contradiction': 15.1, 'neutral': 34.3, 'entailment': 50.6}, {'contradiction': 5.1, 'neutral': 52.1, 'entailment': 42.9}, {'contradiction': 34.4, 'neutral': 56.0, 'entailment': 9.6}, {'contradiction': 3.6, 'neutral': 53.4, 'entailment': 43.0}, {'contradiction': 42.3, 'neutral': 46.3, 'entailment': 11.4}, {'contradiction': 44.2, 'neutral': 44.4, 'entailment': 11.4}, {'contradiction': 5.0, 'neutral': 55.7, 'entailment': 39.3}, {'contradiction': 16.4, 'neutral': 56.6, 'entailment': 27.0}, {'contradiction': 6.8, 'neutral': 66.3, 'entailment': 26.9}, {'contradiction': 50.3, 'neutral': 42.6, 'entailment': 7.1}]"
61,About as much sense as allowing Muslim immigrants into the country surrounded by their enemies.,0.833333333,neutral,,none,,"['contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 55.3, 'neutral': 33.9, 'entailment': 10.8}, {'contradiction': 12.8, 'neutral': 72.9, 'entailment': 14.3}, {'contradiction': 16.3, 'neutral': 73.4, 'entailment': 10.4}, {'contradiction': 61.6, 'neutral': 16.7, 'entailment': 21.7}, {'contradiction': 1.5, 'neutral': 71.5, 'entailment': 27.0}, {'contradiction': 13.9, 'neutral': 46.8, 'entailment': 39.3}, {'contradiction': 4.3, 'neutral': 65.1, 'entailment': 30.7}, {'contradiction': 21.4, 'neutral': 66.6, 'entailment': 12.0}, {'contradiction': 5.7, 'neutral': 65.0, 'entailment': 29.3}, {'contradiction': 64.5, 'neutral': 21.8, 'entailment': 13.6}, {'contradiction': 4.2, 'neutral': 61.4, 'entailment': 34.4}, {'contradiction': 33.5, 'neutral': 57.7, 'entailment': 8.8}, {'contradiction': 1.3, 'neutral': 73.2, 'entailment': 25.5}, {'contradiction': 4.0, 'neutral': 50.7, 'entailment': 45.3}, {'contradiction': 21.9, 'neutral': 61.8, 'entailment': 16.3}]"
62,You got owned charles.  You assumed Mekun is white and that makes you a racist.,0.2875,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 12.8, 'neutral': 75.7, 'entailment': 11.5}, {'contradiction': 2.0, 'neutral': 87.9, 'entailment': 10.2}, {'contradiction': 2.4, 'neutral': 96.3, 'entailment': 1.3}, {'contradiction': 70.8, 'neutral': 17.3, 'entailment': 11.9}, {'contradiction': 0.9, 'neutral': 79.1, 'entailment': 19.9}, {'contradiction': 4.4, 'neutral': 53.2, 'entailment': 42.4}, {'contradiction': 1.5, 'neutral': 46.9, 'entailment': 51.6}, {'contradiction': 7.2, 'neutral': 83.4, 'entailment': 9.4}, {'contradiction': 2.7, 'neutral': 81.6, 'entailment': 15.7}, {'contradiction': 7.3, 'neutral': 65.2, 'entailment': 27.5}, {'contradiction': 1.1, 'neutral': 88.0, 'entailment': 10.9}, {'contradiction': 2.3, 'neutral': 67.4, 'entailment': 30.3}, {'contradiction': 0.5, 'neutral': 95.8, 'entailment': 3.7}, {'contradiction': 2.3, 'neutral': 67.3, 'entailment': 30.4}, {'contradiction': 11.7, 'neutral': 74.6, 'entailment': 13.7}]"
63,Just another Tea Party racist?  What he is a black racist and a Nation of Islam disciple?  Nothing to see here folks move along.,0.55,neutral,,none,,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 44.0, 'neutral': 51.5, 'entailment': 4.6}, {'contradiction': 53.1, 'neutral': 33.4, 'entailment': 13.5}, {'contradiction': 92.2, 'neutral': 6.7, 'entailment': 1.2}, {'contradiction': 95.1, 'neutral': 3.5, 'entailment': 1.4}, {'contradiction': 1.1, 'neutral': 39.8, 'entailment': 59.1}, {'contradiction': 9.1, 'neutral': 66.0, 'entailment': 24.9}, {'contradiction': 5.3, 'neutral': 63.6, 'entailment': 31.1}, {'contradiction': 4.9, 'neutral': 87.9, 'entailment': 7.2}, {'contradiction': 0.2, 'neutral': 8.3, 'entailment': 91.5}, {'contradiction': 83.4, 'neutral': 13.8, 'entailment': 2.8}, {'contradiction': 0.1, 'neutral': 1.2, 'entailment': 98.7}, {'contradiction': 22.6, 'neutral': 66.2, 'entailment': 11.2}, {'contradiction': 0.7, 'neutral': 59.4, 'entailment': 39.9}, {'contradiction': 10.5, 'neutral': 44.9, 'entailment': 44.7}, {'contradiction': 3.9, 'neutral': 62.9, 'entailment': 33.2}]"
64,You silly woman my home is worth over 200000 dollars. It is the height of ignorance for you to act as if the illegal aliens are not demanding everything from us since new demands from illegals aliens are in the news everyday. How is it we have 11 million PLUS illegals in the first place?,0.285714286,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction']","[{'contradiction': 1.4, 'neutral': 80.3, 'entailment': 18.3}, {'contradiction': 0.4, 'neutral': 91.4, 'entailment': 8.3}, {'contradiction': 0.7, 'neutral': 99.2, 'entailment': 0.1}, {'contradiction': 57.1, 'neutral': 31.1, 'entailment': 11.7}, {'contradiction': 0.7, 'neutral': 76.3, 'entailment': 22.9}, {'contradiction': 35.2, 'neutral': 41.5, 'entailment': 23.3}, {'contradiction': 5.8, 'neutral': 45.9, 'entailment': 48.4}, {'contradiction': 11.5, 'neutral': 68.9, 'entailment': 19.6}, {'contradiction': 5.8, 'neutral': 60.9, 'entailment': 33.2}, {'contradiction': 25.3, 'neutral': 55.4, 'entailment': 19.2}, {'contradiction': 13.0, 'neutral': 72.2, 'entailment': 14.9}, {'contradiction': 5.1, 'neutral': 88.0, 'entailment': 6.9}, {'contradiction': 15.7, 'neutral': 66.9, 'entailment': 17.4}, {'contradiction': 11.8, 'neutral': 40.5, 'entailment': 47.7}, {'contradiction': 43.2, 'neutral': 40.2, 'entailment': 16.6}]"
65,BLM was started when a Hispanic shot a Black?  Are Hispanics one of the peoples of color?,0.6,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 47.1, 'neutral': 51.2, 'entailment': 1.7}, {'contradiction': 3.9, 'neutral': 88.5, 'entailment': 7.5}, {'contradiction': 9.6, 'neutral': 88.8, 'entailment': 1.6}, {'contradiction': 89.3, 'neutral': 7.3, 'entailment': 3.5}, {'contradiction': 2.4, 'neutral': 85.0, 'entailment': 12.7}, {'contradiction': 20.9, 'neutral': 51.0, 'entailment': 28.2}, {'contradiction': 0.8, 'neutral': 32.6, 'entailment': 66.6}, {'contradiction': 0.7, 'neutral': 48.7, 'entailment': 50.7}, {'contradiction': 3.8, 'neutral': 84.1, 'entailment': 12.2}, {'contradiction': 61.4, 'neutral': 24.0, 'entailment': 14.6}, {'contradiction': 3.8, 'neutral': 75.9, 'entailment': 20.3}, {'contradiction': 18.6, 'neutral': 54.3, 'entailment': 27.1}, {'contradiction': 1.8, 'neutral': 82.2, 'entailment': 16.0}, {'contradiction': 4.5, 'neutral': 76.8, 'entailment': 18.7}, {'contradiction': 25.8, 'neutral': 64.9, 'entailment': 9.4}]"
66,Leonard Pitts is a black supremacist,0.614285714,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment']","[{'contradiction': 23.7, 'neutral': 75.1, 'entailment': 1.2}, {'contradiction': 0.6, 'neutral': 89.3, 'entailment': 10.2}, {'contradiction': 1.5, 'neutral': 95.5, 'entailment': 3.0}, {'contradiction': 67.0, 'neutral': 17.8, 'entailment': 15.2}, {'contradiction': 2.4, 'neutral': 76.4, 'entailment': 21.2}, {'contradiction': 0.9, 'neutral': 32.8, 'entailment': 66.3}, {'contradiction': 0.3, 'neutral': 29.5, 'entailment': 70.2}, {'contradiction': 0.5, 'neutral': 54.9, 'entailment': 44.6}, {'contradiction': 0.1, 'neutral': 11.4, 'entailment': 88.5}, {'contradiction': 1.7, 'neutral': 17.7, 'entailment': 80.7}, {'contradiction': 0.0, 'neutral': 4.9, 'entailment': 95.1}, {'contradiction': 1.4, 'neutral': 86.9, 'entailment': 11.7}, {'contradiction': 0.4, 'neutral': 46.0, 'entailment': 53.6}, {'contradiction': 0.2, 'neutral': 7.1, 'entailment': 92.7}, {'contradiction': 1.3, 'neutral': 41.7, 'entailment': 57.0}]"
67,The women of Lame County dont want a real man they just want other women.,0.271428571,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction']","[{'contradiction': 43.0, 'neutral': 53.8, 'entailment': 3.1}, {'contradiction': 18.7, 'neutral': 77.5, 'entailment': 3.8}, {'contradiction': 1.4, 'neutral': 98.5, 'entailment': 0.1}, {'contradiction': 51.4, 'neutral': 29.1, 'entailment': 19.6}, {'contradiction': 1.7, 'neutral': 85.9, 'entailment': 12.4}, {'contradiction': 6.2, 'neutral': 58.6, 'entailment': 35.3}, {'contradiction': 21.4, 'neutral': 63.9, 'entailment': 14.7}, {'contradiction': 30.1, 'neutral': 67.4, 'entailment': 2.5}, {'contradiction': 10.4, 'neutral': 79.9, 'entailment': 9.7}, {'contradiction': 63.3, 'neutral': 24.5, 'entailment': 12.2}, {'contradiction': 5.2, 'neutral': 85.9, 'entailment': 9.0}, {'contradiction': 12.5, 'neutral': 74.7, 'entailment': 12.8}, {'contradiction': 4.2, 'neutral': 93.4, 'entailment': 2.5}, {'contradiction': 3.5, 'neutral': 44.5, 'entailment': 52.0}, {'contradiction': 49.3, 'neutral': 41.7, 'entailment': 9.0}]"
