,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
440,1303,My condolences to his family.  He was a brave soldier and a true hero willing to give all to fight the Islamic fundamentalists who want to take over the world and impose Islam and Sharia Law and cleanse the world of all infidels.  According to recent news reports there are a number of  former US soldiers and others fighting with the Kurds and others opposed to these Islamic sociopaths.,1.0,bias,muslims,religion,prejudice against muslims,entailment,"[-0.11493252217769623, 0.9935915470123291, -0.8991491794586182]"
441,3888,You left out all the blacks killing other blacks.  I dont see them protesting the over 3000 blacks shot by other blacks in Chicago this year.,0.575,bias,blacks,race,prejudice against blacks,entailment,"[-1.3586781024932861, 2.1990952491760254, -0.2528679668903351]"
442,3686,Trudeau claims to be a Catholic and wants apology from the Pope. Why he doesnt want apology from Muslims that kill innocent Christians who refuse to convert to islam. Hundrends of Christians every day girls are raped and killed because they refuse to convert. It is all on youtube. Why he doesnt want apology for that??????,0.537313433,bias,muslims,religion,prejudice against muslims,entailment,"[-0.8990217447280884, 1.5195926427841187, -0.1994786262512207]"
443,2123,I guess race is irrelevant when a black cops shoots a white woman. Mohammed is the real victim here is what well be reading tomorrow.,0.597222222,bias,muslims,religion,prejudice against muslims,entailment,"[0.4617807865142822, 1.239081621170044, -0.6085858941078186]"
444,2025,not only that but any Catholic who is brainwashed enough to believe that the Evangelicals will treat them well when they get some power is totally deficient in gray matter upstairs. they hate Catholics as much do gays and Muslim. they may hide it better these days buy it is still there and wont be going anywhere a long time yet.,0.7,neutral,,none,,neutral,"[-2.408684015274048, 0.6142557263374329, 2.7103984355926514]"
445,2271,Oh I know a lot of gays.  In fact several are dead from AIDS.,0.528571429,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.3324741721153259, 1.7619167566299438, -1.075462818145752]"
446,4270,stallion security guard companies is killing blacks especially youths in school uniform in johannesburg and this man  was a majority shareholder.when this was brought to his attention he disinvested and never asked the police minister to investigate.they are partners with these antiblack ompanies.,0.6,neutral,,none,,neutral,"[-1.596076488494873, 0.8223490715026855, 1.447803258895874]"
447,3969,What the bleep is with this crap?  Were celebrating a culture that enslaves women beats them if they show any skin and marries them off at 9 years old?  Get your heads out of your asses Globe,0.285714286,neutral,,none,,neutral,"[-2.6950676441192627, 0.8501676917076111, 2.1892008781433105]"
448,1959,I dont disagree but unfortunately once you try to use religion as a club to shame others with you become the poster child for what is wrong with many so called religious folks in this country.  Not all and not even a majority but enough that it gives those who are religious and polite a bad name just by association.  Im not Christian and I cant tell you how many times I have been prodded by so called religious folks about how I will be going to hell if I dont embrace Jesus.  I generally just ignore those fools kind of like how I ignore the idiots with the bullhorns screaming about how you must repent.  For the life of me I cant figure out how a message of repent or burn in hell is a compelling message to get converts especially if the message is screamed at me through a bullhorn.,0.5,neutral,,none,,neutral,"[-1.4948179721832275, 0.6016247272491455, 1.3499400615692139]"
449,2249,Its OK for the faggot because hes a liberal but we must fault Trump simply because hes a conservative Is that what you see as fair?,0.660621762,neutral,,none,,neutral,"[-2.386054754257202, 0.7579140067100525, 1.7759628295898438]"
450,3603,Donald  White Trash  When Mueller gets on the Dem.s hell   White Trash,0.628571429,bias,whites,race,prejudice against whites,entailment,"[-2.2343595027923584, 2.346449375152588, 0.6197605729103088]"
451,634,So its ok for the Mexicans to threaten to cancel the trip but not Trump. How so? Looks like Mexicans have the same air of moral superiority and hypocrisy as Canadians,0.55,bias,"mexicans,canadians",race,prejudice against mexicans and canadians,entailment,"[-1.053102731704712, 1.6667077541351318, 0.02511562593281269]"
452,2340,The arc of xenophobic terror  whether inspired by the Islamic State or white supremacists  has recently increased in frequency and breadth. Within the past month alone Flint Portland suburban Virginia London Manchester Brussels and Paris have all witnessed acts of violence intended to maim kill and sow division.  I applaud Khan for acknowledging that James Hodgkins the Virginia shooter is a terrorist something others have been hesitant to do.,0.7,bias,"whites,muslims","race,religion",prejudice against whites and muslims,entailment,"[-2.3647537231445312, 2.3989100456237793, 0.8193950057029724]"
453,1920,A manual tranny would be a nice thoughtful touch for BMW owners who love to drive and not just be seen in a German car.,0.5,bias,transgenders,lgbtq,prejudice against transgenders,contradiction,"[1.129732608795166, 1.1180732250213623, -1.6632635593414307]"
454,2225,Multiculturalism and Diversity are code words for white genocide.,0.6,bias,whites,race,prejudice against whites,neutral,"[-2.3651351928710938, 0.4463667869567871, 2.3630385398864746]"
455,2751,hey black if there were any wrongdoing or a criminal act steps would have been taken against the offender but none was taken.  so thinking clearly there was nothing of any consequence.  making a mountain out of a molehill?,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-1.3111076354980469, 2.4465579986572266, -0.4298819303512573]"
456,2619,Hogwash another drummed up Liberal false narrative to keep his voting base. Id say Trump reallocated the funds in question to the Inner City Crime Prevention thats one of the Big Issue in the US.  thats to counter your assumption he took the funds away from the White terrorist Grant so it wont diminish his voting base.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.11277078837156296, 1.9687975645065308, -1.0051252841949463]"
457,660,Let me guess...a white boy that failed to take advantage of the educational and other opportunities that Canada provided to get ahead so he now screams white genocide because a white girl chooses to be with someone that did take advantage of the opportunities but just also happens to have a slightly different skin colour. In other words...a loser.,0.7,bias,whites,race,prejudice against whites,neutral,"[-2.122035026550293, 1.069297194480896, 1.4354438781738281]"
458,1235,Im not a trump voter.   If you dont think its a black vs them you have your head in the sand,0.6,bias,blacks,race,prejudice against blacks,entailment,"[-0.39563170075416565, 0.3363150358200073, 0.32668378949165344]"
459,1894,It makes me terrified of feral white men with guns.,0.628571429,bias,whites,race,prejudice against whites,entailment,"[-1.3934612274169922, 2.043710231781006, -0.190265953540802]"
460,3137,Shes Jewish  Thats why the righ wing fascists are all upset about her question...,0.5125,neutral,,none,,neutral,"[-2.887808322906494, 1.0655442476272583, 2.452324867248535]"
461,1251,U libs are so desperate to bash anything that doesnt fit with your atheist views you turn Christians into the enemy even though u know who is blowing people up it doesnt matter not until your wife  brother sister or own kids get blown will u maby realize how ignorant this article and this additude of arrogance really is.,0.2875,neutral,,none,,neutral,"[-2.944627285003662, 0.4458571970462799, 2.674396276473999]"
462,1752,Because the politically correct movement is racist against white people.  Period.,0.7,bias,whites,race,prejudice against whites,neutral,"[-3.4385006427764893, 0.06977076083421707, 3.472879648208618]"
463,526,More white criminals are killed by police than blacks. But dont let facts disrupt your narrative or are you for white killing like some in the blm,0.542857143,bias,"blacks,whites",race,prejudice against whites and towards blacks,entailment,"[-0.8426435589790344, 1.6243536472320557, 0.06390450149774551]"
464,3398,The face of evil ... Republicans pull the thumb on your horrible voting records.  The amount of Forever Wars of Choice debt and destruction to life on this planet is truly SICK.  You consider yourselves Christians??  Far from it ...,0.2875,neutral,,none,,neutral,"[-1.5198636054992676, 0.20392949879169464, 1.7650933265686035]"
465,3339,Alaska Republicans stay outta this. Yall dont want us brown and black folks well be here forever. Cant stop us from propagating..LOL.,0.7,bias,"browns,blacks",race,prejudice against alaska republicans,entailment,"[-1.4415524005889893, 1.1587579250335693, 1.1235787868499756]"
466,2710,I find it odd that people think they can negotiate with a religion that wants to cut your head off because youre a Christian.,0.6,bias,christians,religion,prejudice against christians,entailment,"[-1.740419864654541, 1.4195539951324463, 1.241405963897705]"
467,3816,In that case why arent more Mexicans Muslims and Blacks being lynched and murdered? Trump and his fellow bigots have been screeching hatred and intolerance for the last year.,0.5,bias,"mexicans,muslims,blacks","race,religion","prejudice against mexicans, muslims and blacks",neutral,"[-4.064767837524414, 1.4066780805587769, 3.3258724212646484]"
468,3406,Americans should realize not all religions are as stupid as the western ones Judaism Christianity Islam.  If youre spiritual and dont want to run around coming up with excuses for the hate in the bible check out eastern religions.  Theyve got a much better handle on acceptance and respect of others who are different.,0.605263158,bias,"judaism,christians,muslims",religion,"prejudice against christians, judaism and muslims",entailment,"[0.5789992213249207, 1.6134473085403442, -0.9175131320953369]"
469,510,LOL. Tell us more about what you know about teh negro and teh identity and teh algorithms Cliven Bundy. Tell us more about how stupid you think black people are that they imagine racism because of confirmation bias in algorithms and how 400 years of sustained antiblack racism is a figment of everybodys imagination cuz algorithms.,0.5125,bias,blacks,race,prejudice against blacks,entailment,"[-0.6353380680084229, 0.84395432472229, 0.5281149744987488]"
470,1694,Suggest you check with a Muslim scholar.  Youre wrong. Its a fashion imposed by insecure smallminded misogynic imbeciles precisely the type males the progressive world including our Feminist PM will shun in a heartbeat. They treat women as chattels ignore their basic human rights subjugate them and their daughters from morning to night.  They are barbaric in outlook with scant respect for human life.  Their views toward women are abhorrent.,0.5,bias,men,gender,prejudice against men,entailment,"[-1.2962377071380615, 0.9031347036361694, 0.364548921585083]"
471,3441,I wont bake you a cake because you are Jewish.  Take your business to the baker down the street.  He serves your kind.,0.5625,bias,jews,religion,prejudice against jews,entailment,"[-1.0308656692504883, 0.9597176909446716, 0.4984343349933624]"
472,3190,Funny thing the guy is not even Muslim  he never thought of being Muslim  but since he went on a killing spree he must of been a closet Muslim just as some guys still being closet Gay. Ok He is a Combat Veteran he went to Iraq  he has PTSD  he goes to the same Veterans out patient clinic I go to to be treated for PTSD  he had no ties to radical ISLAM.  He is just one messed up Veteran who was hearing voices. Not all Veterans are the same as not all Muslims are the same.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[0.14740878343582153, 1.3281174898147583, -0.9944624900817871]"
473,160,Another White Guy telling Africans and black people...grow slower you hurt the Arabs... Typical American style stabbing  Thanks to china we DO NOT Listen to this type of cheap shots anymore.  I am glad you made some Arab Money tho.,0.5625,bias,whites,race,prejudice against whites,entailment,"[-0.13455252349376678, 0.8920207619667053, -0.2657604217529297]"
474,3116,Bunch of kneeling illiterates squatting on a lie while black on black killings continue at record levels in cities,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-2.193145751953125, 1.6619800329208374, 1.0733790397644043]"
475,3907,Its these white bosses themselves who have heavily influenced god knows with what kind of threats this action. Not only should KPMG stop operating but also be forced to reveal their influencers.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.5135465264320374, 1.6141257286071777, -0.17614296078681946]"
476,48,The Left hate on Left White Women in race for the Georgian Governors Race: One of the main mantras of the chant was trustblackwomen  URL thelefteatsitsownwhitefemalegovcandidateshouteddowningeorgia  I expect no less from your Racist Party lol  BLM Barry Jesse Al Fredericka and Holy women Ms. Nadal and Ms. Brazille should be Proud of themselves. The New m.o. of the Democratic Party antiWhites You got duped crafted by the Democratic Racist Tools,0.555555556,bias,liberals,political,prejudice against liberals,neutral,"[-1.1840183734893799, 0.34236928820610046, 1.1414496898651123]"
477,2881,About half the priesthood is gay but that will decline now that gay marriage is legal. It is the discipline of Continence that must be overturned first followed by promises of celibacy for gays and straights men and women with clergy allowed to marry after ordination not just before as the Orthodox do who also reject continece. These are matters of discipline not theology and can be changed. They will be.,0.5,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.26849833130836487, 1.585650086402893, -0.43619897961616516]"
478,2446,Its in good part about protection from a hyperaggressive intrusive increasingly demanding and emboldened homosexual lobby.,0.5,bias,homosexuals,lgbtq,prejudice against homosexuals,entailment,"[0.11218436062335968, 0.8258997797966003, -0.6625937819480896]"
479,3194,Hes more outraged at this than a bunch of Nazis marching around saying Jews will not replace us and he is more attentive of it than the disaster in Puerto Rico.  You know part of the USA?,0.5,bias,jews,religion,prejudice against jews,neutral,"[-0.9582183957099915, 0.6236512064933777, 0.863679051399231]"
480,3432,hes a nice little black man nothing elsenothing else i can post here at least.,0.560606061,neutral,,none,,entailment,"[0.5779632925987244, 1.243937373161316, -0.5044232606887817]"
481,1806,You do white identity politicts. You simply lack the selfawareness to realize it. Please provide an example of the media writing fluff on what a decent citizen a Muslim shooter is.,0.5,bias,"whites,muslims","race,religion",prejudice against whites and towards muslims,entailment,"[-0.8728311657905579, 1.0605565309524536, 0.42306798696517944]"
482,3999,Nope. White men are pretty scary. Especially Christian ones. They reeeeally hate women as well as POC.,0.714285714,bias,"whites,christians","race,religion",prejudice against a race and religion,neutral,"[-2.264807939529419, 1.3400027751922607, 1.4513592720031738]"
483,1797,Trump is a white supremacist. When he was dealing in real estate in New York he was busted numerous times for refusing to rent to blacks.  His father Fred Trump was photographed at KKK rallies and was an ardent white supremacist.  If you cant stand looking at the truth about Trump consider voting for someone else.,0.8,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-2.837174892425537, 1.620257019996643, 1.4492778778076172]"
484,2235,Violent negro belongs in jail,0.859375,bias,blacks,race,prejudice against blacks,entailment,"[-1.5800504684448242, 1.2830990552902222, 0.5582170486450195]"
485,3570,Weve seen criminal photos of blacks and Pacific Islander adults wanted or accused of felony crimes.  But we never see photos of white adults wanted or accused of felony crimes. LOL  Now crawl back in your hole racist.,0.8,bias,blacks,race,prejudice against blacks,neutral,"[-2.47524356842041, 1.0629761219024658, 2.195091485977173]"
486,237,With so many people making the news today by claiming to be gay it will not be many years before someone makes the news by claiming to be straight.,0.6,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.41870567202568054, 2.241391658782959, -0.8203933835029602]"
487,3185,Okay i see: whites are the creepy ones Aha  Now just imagine if i said that about any other group. And then imagine the righteous indignant scorn youd be pouring on me. An then please consider your own arrogance and if you ought to think of climbing down of your pedestal.,0.525,bias,whites,race,prejudice against whites,neutral,"[-1.401045799255371, 0.2965397536754608, 1.6400010585784912]"
488,2753,Fantastic job of deflection. Blacks Chicago Leftists You forgot Hillary Emails,0.527027027,neutral,,none,,neutral,"[-1.3846046924591064, 1.1116719245910645, 1.2936012744903564]"
489,3312,Then you better exclude Christians. For undoubtedly they have created more harm and evil in the name of their God than anyone else on the planet. Ever. And they still do.,0.8,bias,christians,religion,prejudice against christians,neutral,"[-1.8819918632507324, 1.0443768501281738, 1.3564295768737793]"
490,3828,BLM is trying to jumpstart the black victim industry in Canada.  This is just another step in that direction.,0.7,bias,blacks,race,prejudice against blacks,entailment,"[-0.8610321283340454, 1.911751389503479, -0.42542383074760437]"
491,1045,Not to white people of course because they did not experience any discrimination...,0.8,neutral,,none,,entailment,"[-0.3549613356590271, 0.6138519048690796, 0.27063003182411194]"
492,220,Muslims are a thousand   times more Islamophobic than we are.,0.6,bias,muslims,religion,prejudice against muslims,neutral,"[-1.7967472076416016, 0.7028317451477051, 2.2082884311676025]"
493,3227,Hurricanes are obviously racists because they effect blacks and Latinos more.,0.6,bias,blacks,race,prejudice against blacks,neutral,"[-2.333865165710449, 1.2128961086273193, 1.686713695526123]"
494,222,Hitler didnt scare the Jews either until they got crammed into cattle cars by the gestapo.  Hillary is counting on blissful naivete like Paul Scott exhibits.,0.253968254,neutral,,none,,neutral,"[-1.419767141342163, 0.8932558298110962, 1.694627285003662]"
495,687,Im all for Sharia law. Finally women will have to shut the hell up. I want to have multiple wives by which all I need to get one is trade a donkey. Trudeau bringing in all this scum from the middle east will be his downfall I say bring it. Its only going to cause violence and then the whole world will see how weak and stupid Canadians really are. Enjoy being the next Sweden. Im moving to USA.,0.65,bias,"women,muslims,canadians","gender,religion",prejudice against muslims,contradiction,"[1.1495461463928223, 0.004700622987002134, -0.8451694846153259]"
496,3511,every day now another puff piece of muslims,0.5,bias,muslims,religion,prejudice towards muslims,entailment,"[-1.4470081329345703, 1.6175869703292847, 0.48279088735580444]"
497,1111,Nothing is stopping you from donating your time and money now. So put your own money where your mouth is before irrationally slurring ammosexuals? really? Kinda juvenile dont you think? Heck kinda homophobic by association and blaming all gun owners for the actions of a minority of criminals.,0.257142857,neutral,,none,,neutral,"[-1.9729890823364258, 0.43731454014778137, 2.1626415252685547]"
498,3782,NFL  disrespectful mostly black men airing their contempt for the USA by kneeling during our National Anthem. Personally I stand for the flag but kneel for the cross.,0.6,bias,"blacks,men","race,gender",prejudice against black men,entailment,"[-2.210284471511841, 1.5143213272094727, 1.0347607135772705]"
499,1488,nothing worse than a black delusional monkey,0.766666667,bias,blacks,race,prejudice against blacks,entailment,"[-1.196850061416626, 0.9868556261062622, 0.5704439282417297]"
500,2131,Black people need to act more like white people .,0.9,bias,blacks,race,prejudice against blacks,entailment,"[-0.09117990732192993, 1.377894639968872, -0.21547271311283112]"
501,2681,The Nazis treated anyone not Aryan as not human. The Confederacy explicitly said that blacks were inferior to whites and can only be slaves.  Youre splitting hairs to rationalize the CSA. Why?,0.542857143,bias,blacks,race,prejudice against blacks to whites,neutral,"[-2.137186288833618, -0.07361771911382675, 2.114110231399536]"
502,1733,Hope that non whites all get deported...,0.757575758,bias,colored people,race,prejudice against non whites,neutral,"[-2.60420560836792, 1.3611658811569214, 1.9964847564697266]"
503,3724,I hate the GOP Senators....and every heterosexual red blooded American Male does too.   They are a bunch of RINO homos.  And now theyve bedded down Roy Moore,0.769230769,bias,"republicans,men,homosexuals","lgbtq,gender,political","prejudice against republicans,men and homosexuals",entailment,"[-0.666079580783844, 1.083701491355896, -0.02713336981832981]"
504,2677,As a woman The Honest Courtesan once remarked: All women are whores. Get over yourself Wente.,0.677966102,neutral,,none,,neutral,"[-2.9496045112609863, 0.8894674777984619, 2.923128843307495]"
505,2764,Bruddah Trump just got back from the Middle East where he was welcomed with open arms yet people like you and the media still trying to peg him as an antiMuslim racist. No can,0.257142857,neutral,,none,,neutral,"[-0.059797197580337524, 0.1698371171951294, 0.6969333291053772]"
506,2279,BOOOOM  Whats that mate?  Oh thats just the daily Muslim terror attack think nothing of it.  KK cherio sport.,0.65,bias,muslims,religion,prejudice against muslims,contradiction,"[1.3306193351745605, 0.805347740650177, -1.9408812522888184]"
507,3453,Prayers  to the families of these officers.... Hopefully the French wake up to the impacts  of mass Islamic immigration to their country.  This  should solidify a win for Marion Le Pen.,0.6,bias,"french,muslims","race,religion",prejudice against french and islam,entailment,"[1.0742874145507812, 1.185496211051941, -1.5441360473632812]"
508,2066,Huh? I dont understand your sarcasm at all but being white maybe that makes me stupid? Bicycle thieves? Even today more than a hundred years after the first bicycle was designed they have always been imported So....?,0.2875,neutral,,none,,neutral,"[-3.5972135066986084, 1.4023089408874512, 2.6346428394317627]"
509,670,Women are evil it makes sense.,0.597402597,bias,women,gender,prejudice against women,neutral,"[-3.3528542518615723, 1.3812754154205322, 2.764751434326172]"
510,3852,A Church that refuses to accept women as priests will also negate gay priests. Misogyny is a sin.,0.5,bias,"gays,women,christians","lgbtq,gender,religion","prejudice against lgbtq,women and christians",entailment,"[-1.1769256591796875, 1.2119396924972534, 0.36894047260284424]"
511,158,An excellent way to undermine families is to sustain a drug war and incarcerate a large percentage of black males over several decades.,0.8,bias,blacks,race,prejudice against blacks,entailment,"[-1.7971200942993164, 2.210207462310791, 0.5805884599685669]"
512,426,So you are ok with a Muslim walking into your church and kill you like the what happened in France recently? Good to know.,0.5875,bias,muslims,religion,prejudice against muslims,entailment,"[-0.24317090213298798, 0.9826765656471252, -0.47062021493911743]"
513,2866,Segregation was wrong when it was forced by white people and I believe it is still wrong when it is requested by black people. Coretta Scott King,0.5,bias,"whites,blacks",race,prejudice against whites and blacks,entailment,"[-0.46369999647140503, 1.0753955841064453, -0.33436480164527893]"
514,1836,Canadian communists want to regulate and kill the only growth industry in the entire country. Canada used to be a worldwide shining example of free market principles and wealth creation. Now it is a quasiMuslim socialist hell hole run by ignorant pampered metrosexuals and hostile lesbians that are Kryptonite to investment.,0.707692308,bias,"homosexuals,muslims","lgbtq,religion",prejudice against muslims and homosexuals,entailment,"[-0.9141015410423279, 2.6050009727478027, -0.34461459517478943]"
515,562,Oh yes Oh yes...Those uneducated white dudes.  Being Educated must mean hating the white dudes.  America was meant to be anything except white.  If only these haters would open their eyes and see how they are controlled by hate from on high coming from the left,0.5,bias,whites,race,prejudice against whites,neutral,"[-1.765387773513794, 0.7741683125495911, 1.4056997299194336]"
516,329,When in doubt blame the whites These days if you are white you are to blame for everything and when whites say anything about it they are called racists. Ignorance is bliss especially when mixed with drugs,0.55,neutral,,none,,neutral,"[-1.5398762226104736, 0.1272980123758316, 1.9024684429168701]"
517,254,This is all we need.... another black thing.... agreed.. you were slaves once..... but thats over..... you get over it as well... and we will try to remember to forget,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-0.699425995349884, 1.4652060270309448, -0.4030713140964508]"
518,1633,Have you heard Milo speak.  He is a gay man whose likes black men.  I dont agree with everything he says but I at least listen.,0.5875,bias,"gays,blacks","lgbtq,race",prejudice towards gays and blacks,contradiction,"[3.0684609413146973, 0.7949625849723816, -3.275609254837036]"
519,166,Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,0.272727273,neutral,,none,,neutral,"[-2.9647891521453857, 0.6781930923461914, 2.6869168281555176]"
520,1248,Where were you when the media blacks and liberals kept bringing up race every time theres a police shooting? Your double standard is glaring.,0.7,bias,"blacks,liberals","race,political",prejudice against blacks,entailment,"[-1.6480755805969238, 1.5999095439910889, 0.599445641040802]"
521,1954,When Gay Pride accepts the bullying yet you complain that police do that your time is over.,0.5,bias,gays,lgbtq,prejudice against gays,neutral,"[-1.6171157360076904, 0.9218273758888245, 1.0907213687896729]"
522,1034,I have seen the political cartoons decades later of the Irish portrayed as apes very similar to those of Negroes at a different time That time would be now. The Obamas have been portrayed as apes for the last 8 years. The KKK is a Christian organization. Islam doesnt have a monopoly on rape robbery torture or murder. Christians thought race based slavery was Gods will. Today many still believe being white means being superior. They just elected Trump. They have not been shy about this.,0.5,bias,"whites,christians","race,religion",prejudice against race and religions,entailment,"[-1.2364659309387207, 0.9961486458778381, 0.4431478679180145]"
523,3879,What an ugly racist thing to say.  I dont know of any white Americans who celebrate the genocide of Native America on Thanksgiving Day or any other day.  Can you name some for us icon?,0.275,neutral,,none,,neutral,"[-3.173896551132202, 0.6908460855484009, 2.701448678970337]"
524,937,For most of us white males we are normal and other cultures are identity politics. This is of course knowledge. White male is such a powerful identity it assumes it is normal. It is hard to find a better example of identity politics than the Proud Boys or this comment.,0.5,bias,whites,race,prejudice against whites,contradiction,"[1.8942439556121826, 0.5547679662704468, -1.6403155326843262]"
525,1785,Boy you know who spent alot of his money this weekend with GM why dont you cast your gaze at the Muslims honey or did you  know who pay for this trash you write Boy the elites are throwing everything they have at white people this weekend  You people never even mentioned the 30 people dead and 100s injured by immigrants in Europe or is that just manifest destiny of the Muslims or maybe its black Lives Matters right to blow crap up..,0.5,neutral,,none,,neutral,"[-3.4782111644744873, 0.9756703972816467, 3.014547824859619]"
526,2099,Sure no one can stop us from doing that But later if they retaliate pls dont cry like the lady and other Muslims if you wont get entry into the US,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.5728722810745239, 0.9659701585769653, -0.14979404211044312]"
527,3021,You ARE giving the Muslims a pass. Check out the Quran. You are an Infidel Paul Scott worthy  only of death. Taqiyya is their moral authority that teaches it is good and religiously correct to lie to cheat rape and murder infidels whenever it benefits the Muslim.  Interestingly enough Christians are taught to love their enemies as they love themselves. small difference?,0.5625,bias,muslims,religion,prejudice against muslims,neutral,"[-0.8673235177993774, 0.43362826108932495, 0.957221508026123]"
528,1374,To say evangelicals are stupid is no different from saying Catholics or put in any other religious group are stupid.,0.611111111,bias,evangelicals,religion,prejudice against evangelicals,neutral,"[-0.8428872227668762, 0.9329395890235901, 1.010406732559204]"
529,1341,Woman does not possess the image of God in herself ... St Augustine bishop of Hippo 354430 . So men possess the image of Devil in his devilish act of raping children?  YJIN117 2017 ROFLOL  The whole world are LOL,0.27027027,neutral,,none,,neutral,"[-2.2646005153656006, 0.9785752296447754, 1.9497716426849365]"
530,2548,Oh yeah you gotta watch out for those cut throat Christian suicide bombers.,0.675,bias,christians,religion,prejudice against christians,contradiction,"[1.3538377285003662, 0.3221833407878876, -1.5003650188446045]"
531,210,You are correct.  Everyone is perfectly free to be homophobic racist misogynist or whatever. Go for it.,0.289855073,neutral,,none,,neutral,"[-2.109098434448242, 1.2027453184127808, 1.3437278270721436]"
532,2555,Please do pull out the Scripture where Jesus is quoted as saying gays need to be bullied and reviled. Most Christians reject your Taliban style ignorance in favor of the love and inclusiveness of Jesus message. I pray for your lack of compassion and empathy.,0.5,bias,"gays,christians","lgbtq,religion",prejudice against gays and christians,contradiction,"[0.48637303709983826, 0.12194307893514633, -0.030026240274310112]"
533,3074,A very small part of Mueslimen enjoy murdering but enough of them to warrant an immigration stop.  Islam is a threat to our planet if you read the Koran.,0.554054054,bias,muslims,religion,prejudice against muslims,entailment,"[-1.7021689414978027, 1.502169132232666, 0.8277883529663086]"
534,3249,Option 5: just drop the useless thing. Everyone knows who kills indigenous women but this is not what the indigenous leader wants to talk about they want to talk about the police and systemic racicism. This reminds me of Black Lives Matters who attacks the police for killing black men but wont talk about black on black crimes that kills way more black men then the police.,0.7,bias,blacks,race,prejudice against blacks,entailment,"[-1.655879259109497, 1.3724873065948486, 0.9002886414527893]"
535,1624,Women know they dont have the same genetic skills as men so they want men to wear a lead brick on their backs as punishment.,0.6,bias,women,gender,prejudice against women,entailment,"[-1.2491867542266846, 1.397161602973938, 0.5693534016609192]"
536,622,Oh come on Thatcher  you didnt even mention the current JonesInfowars conspiracy theory that Jewish actors were impersonating the white supremacists KKK and Nazis to discredit them. Youre slipping.,0.6,bias,"whites,jewish","race,religion",prejudice against whites and jews,entailment,"[-1.5945684909820557, 1.4254539012908936, 1.0993077754974365]"
537,1989,Its just really hard to find an Indigenous Asian Female whos transgendered lol,0.5,bias,"asians,women,transgenders","race,gender,lgbtq","prejudice against asians,women and transgenders",entailment,"[-1.9967260360717773, 3.4862189292907715, -1.3063700199127197]"
538,834,Sure the Russians attempt to hack into other countries systems and of course the US plainly stays out of any such business obvious because nothing is ever mentioned about how or why we would ever do such a dastardly deed. Of course the Chinese and most all of the countries do the same but not us. This is a terrible thing that they do while we remain pure and fair Darn Russians,0.9,bias,"russians,chinese",political,russians and chinese are hackers,neutral,"[-2.2472922801971436, 0.29533886909484863, 1.6952307224273682]"
539,2470,You do realize that Iran and Russia are allies right?.... and that ISIS is Sunni muslim and one of its top goals is to eradicate Shia muslims which the ruling group in Iran? ISIS and Iran are sworn enemies.   Educate yourself,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.49768388271331787, 1.089285969734192, -0.029239680618047714]"
540,336,Loretta Yajima has a vision:  love your neighbor as yourself quote from Jesus.  In a lost world we always need reminders.  My stupid parents and teachers always told me I will not repeat myself if I told you once I will not tell you again.   Listen  Typical Asians parents and teachers.,0.2625,bias,asians,race,prejudice against asians,entailment,"[-0.7888616323471069, 2.646575927734375, -0.6093671917915344]"
541,2844,What about the African Americans shot in church by that white spremacist? What about the Indian American shot while washing his car by a white dude?  What about the Muslims killed in Quebec by a white nutcase?  Should we ban all white male Christians?,0.725,bias,whites,race,prejudice against whites,entailment,"[-0.7167314291000366, 1.0862940549850464, -0.14545902609825134]"
542,3035,Or a few drunk lesbians.,0.571428571,neutral,,none,,neutral,"[-0.5855671167373657, 0.5367112159729004, 0.7746290564537048]"
543,564,The Somali dirt bag needs to be stoned to death in Churchill Square. Give the Muslim some Muslim justice.,0.560606061,bias,muslims,religion,prejudice against muslims,entailment,"[-0.20401953160762787, 0.742859959602356, -0.5050042271614075]"
544,2795,Just give them money or risk being called a bigoted muslim hating racist selfish tax cheat. No matter the cost..........,0.6,bias,muslims,religion,prejudice against muslims,neutral,"[-2.3642189502716064, 0.4924217760562897, 2.375333309173584]"
545,103,Yeah the whites will play every dirty trick to make her look as if shes not the right person to lead SA,0.53125,bias,whites,race,prejudice against whites,entailment,"[-1.600858449935913, 1.5643588304519653, 0.3860275149345398]"
