,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
492,220,Muslims are a thousand   times more Islamophobic than we are.,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.055894121527671814, 0.11697797477245331]"
493,3227,Hurricanes are obviously racists because they effect blacks and Latinos more.,0.6,bias,blacks,race,prejudice against blacks,entailment,"[-0.0003581682685762644, 0.09783445298671722]"
494,222,Hitler didnt scare the Jews either until they got crammed into cattle cars by the gestapo.  Hillary is counting on blissful naivete like Paul Scott exhibits.,0.253968254,neutral,,none,,entailment,"[-0.015038793906569481, 0.023206612095236778]"
495,687,Im all for Sharia law. Finally women will have to shut the hell up. I want to have multiple wives by which all I need to get one is trade a donkey. Trudeau bringing in all this scum from the middle east will be his downfall I say bring it. Its only going to cause violence and then the whole world will see how weak and stupid Canadians really are. Enjoy being the next Sweden. Im moving to USA.,0.65,bias,"women,muslims,canadians","gender,religion",prejudice against muslims,entailment,"[-0.09240876883268356, 0.09960168600082397]"
496,3511,every day now another puff piece of muslims,0.5,bias,muslims,religion,prejudice towards muslims,contradiction,"[0.1293172985315323, -0.040831007063388824]"
497,1111,Nothing is stopping you from donating your time and money now. So put your own money where your mouth is before irrationally slurring ammosexuals? really? Kinda juvenile dont you think? Heck kinda homophobic by association and blaming all gun owners for the actions of a minority of criminals.,0.257142857,neutral,,none,,entailment,"[-0.1754562109708786, 0.08755555748939514]"
498,3782,NFL  disrespectful mostly black men airing their contempt for the USA by kneeling during our National Anthem. Personally I stand for the flag but kneel for the cross.,0.6,bias,"blacks,men","race,gender",prejudice against black men,entailment,"[-0.21364825963974, 0.035925835371017456]"
499,1488,nothing worse than a black delusional monkey,0.766666667,bias,blacks,race,prejudice against blacks,contradiction,"[0.06283076852560043, -0.05398854985833168]"
500,2131,Black people need to act more like white people .,0.9,bias,blacks,race,prejudice against blacks,entailment,"[-0.035336364060640335, 0.06915006041526794]"
501,2681,The Nazis treated anyone not Aryan as not human. The Confederacy explicitly said that blacks were inferior to whites and can only be slaves.  Youre splitting hairs to rationalize the CSA. Why?,0.542857143,bias,blacks,race,prejudice against blacks to whites,contradiction,"[0.14336402714252472, 0.047464095056056976]"
502,1733,Hope that non whites all get deported...,0.757575758,bias,colored people,race,prejudice against non whites,entailment,"[-0.1522231549024582, -0.024298209697008133]"
503,3724,I hate the GOP Senators....and every heterosexual red blooded American Male does too.   They are a bunch of RINO homos.  And now theyve bedded down Roy Moore,0.769230769,bias,"republicans,men,homosexuals","lgbtq,gender,political","prejudice against republicans,men and homosexuals",contradiction,"[0.023843631148338318, -0.0046006133779883385]"
504,2677,As a woman The Honest Courtesan once remarked: All women are whores. Get over yourself Wente.,0.677966102,neutral,,none,,entailment,"[-0.03901282325387001, 0.1274663209915161]"
505,2764,Bruddah Trump just got back from the Middle East where he was welcomed with open arms yet people like you and the media still trying to peg him as an antiMuslim racist. No can,0.257142857,neutral,,none,,entailment,"[-0.14569905400276184, -0.047018129378557205]"
506,2279,BOOOOM  Whats that mate?  Oh thats just the daily Muslim terror attack think nothing of it.  KK cherio sport.,0.65,bias,muslims,religion,prejudice against muslims,entailment,"[-0.1913217455148697, -0.07956337183713913]"
507,3453,Prayers  to the families of these officers.... Hopefully the French wake up to the impacts  of mass Islamic immigration to their country.  This  should solidify a win for Marion Le Pen.,0.6,bias,"french,muslims","race,religion",prejudice against french and islam,contradiction,"[0.036372676491737366, -0.08199963718652725]"
508,2066,Huh? I dont understand your sarcasm at all but being white maybe that makes me stupid? Bicycle thieves? Even today more than a hundred years after the first bicycle was designed they have always been imported So....?,0.2875,neutral,,none,,entailment,"[-0.048743508756160736, 0.027296092361211777]"
509,670,Women are evil it makes sense.,0.597402597,bias,women,gender,prejudice against women,entailment,"[-0.1602010875940323, -0.04389901086688042]"
510,3852,A Church that refuses to accept women as priests will also negate gay priests. Misogyny is a sin.,0.5,bias,"gays,women,christians","lgbtq,gender,religion","prejudice against lgbtq,women and christians",entailment,"[-0.33412328362464905, -0.046120550483465195]"
511,158,An excellent way to undermine families is to sustain a drug war and incarcerate a large percentage of black males over several decades.,0.8,bias,blacks,race,prejudice against blacks,contradiction,"[0.0906226858496666, -0.1402130424976349]"
512,426,So you are ok with a Muslim walking into your church and kill you like the what happened in France recently? Good to know.,0.5875,bias,muslims,religion,prejudice against muslims,entailment,"[0.18261869251728058, 0.22069458663463593]"
513,2866,Segregation was wrong when it was forced by white people and I believe it is still wrong when it is requested by black people. Coretta Scott King,0.5,bias,"whites,blacks",race,prejudice against whites and blacks,entailment,"[0.026374006643891335, 0.1133277416229248]"
514,1836,Canadian communists want to regulate and kill the only growth industry in the entire country. Canada used to be a worldwide shining example of free market principles and wealth creation. Now it is a quasiMuslim socialist hell hole run by ignorant pampered metrosexuals and hostile lesbians that are Kryptonite to investment.,0.707692308,bias,"homosexuals,muslims","lgbtq,religion",prejudice against muslims and homosexuals,entailment,"[0.038628801703453064, 0.040661655366420746]"
515,562,Oh yes Oh yes...Those uneducated white dudes.  Being Educated must mean hating the white dudes.  America was meant to be anything except white.  If only these haters would open their eyes and see how they are controlled by hate from on high coming from the left,0.5,bias,whites,race,prejudice against whites,contradiction,"[0.011026854626834393, -0.17140698432922363]"
516,329,When in doubt blame the whites These days if you are white you are to blame for everything and when whites say anything about it they are called racists. Ignorance is bliss especially when mixed with drugs,0.55,neutral,,none,,contradiction,"[-0.04614892229437828, -0.1565258502960205]"
517,254,This is all we need.... another black thing.... agreed.. you were slaves once..... but thats over..... you get over it as well... and we will try to remember to forget,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-0.1789882332086563, 0.14339089393615723]"
518,1633,Have you heard Milo speak.  He is a gay man whose likes black men.  I dont agree with everything he says but I at least listen.,0.5875,bias,"gays,blacks","lgbtq,race",prejudice towards gays and blacks,contradiction,"[-0.010959940031170845, -0.18415053188800812]"
519,166,Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,0.272727273,neutral,,none,,contradiction,"[0.24536913633346558, -0.021128088235855103]"
520,1248,Where were you when the media blacks and liberals kept bringing up race every time theres a police shooting? Your double standard is glaring.,0.7,bias,"blacks,liberals","race,political",prejudice against blacks,contradiction,"[0.21372894942760468, -0.058237142860889435]"
521,1954,When Gay Pride accepts the bullying yet you complain that police do that your time is over.,0.5,bias,gays,lgbtq,prejudice against gays,contradiction,"[0.17261691391468048, 0.15382134914398193]"
522,1034,I have seen the political cartoons decades later of the Irish portrayed as apes very similar to those of Negroes at a different time That time would be now. The Obamas have been portrayed as apes for the last 8 years. The KKK is a Christian organization. Islam doesnt have a monopoly on rape robbery torture or murder. Christians thought race based slavery was Gods will. Today many still believe being white means being superior. They just elected Trump. They have not been shy about this.,0.5,bias,"whites,christians","race,religion",prejudice against race and religions,contradiction,"[0.11396529525518417, 0.029066499322652817]"
523,3879,What an ugly racist thing to say.  I dont know of any white Americans who celebrate the genocide of Native America on Thanksgiving Day or any other day.  Can you name some for us icon?,0.275,neutral,,none,,contradiction,"[0.013292580842971802, -0.1552901417016983]"
524,937,For most of us white males we are normal and other cultures are identity politics. This is of course knowledge. White male is such a powerful identity it assumes it is normal. It is hard to find a better example of identity politics than the Proud Boys or this comment.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.10696616768836975, 0.048353519290685654]"
525,1785,Boy you know who spent alot of his money this weekend with GM why dont you cast your gaze at the Muslims honey or did you  know who pay for this trash you write Boy the elites are throwing everything they have at white people this weekend  You people never even mentioned the 30 people dead and 100s injured by immigrants in Europe or is that just manifest destiny of the Muslims or maybe its black Lives Matters right to blow crap up..,0.5,neutral,,none,,entailment,"[-0.019802633672952652, 0.19896692037582397]"
526,2099,Sure no one can stop us from doing that But later if they retaliate pls dont cry like the lady and other Muslims if you wont get entry into the US,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.2144094854593277, 0.09648461639881134]"
527,3021,You ARE giving the Muslims a pass. Check out the Quran. You are an Infidel Paul Scott worthy  only of death. Taqiyya is their moral authority that teaches it is good and religiously correct to lie to cheat rape and murder infidels whenever it benefits the Muslim.  Interestingly enough Christians are taught to love their enemies as they love themselves. small difference?,0.5625,bias,muslims,religion,prejudice against muslims,entailment,"[0.2013997882604599, 0.24344946444034576]"
528,1374,To say evangelicals are stupid is no different from saying Catholics or put in any other religious group are stupid.,0.611111111,bias,evangelicals,religion,prejudice against evangelicals,contradiction,"[0.05104326456785202, -0.07764685899019241]"
529,1341,Woman does not possess the image of God in herself ... St Augustine bishop of Hippo 354430 . So men possess the image of Devil in his devilish act of raping children?  YJIN117 2017 ROFLOL  The whole world are LOL,0.27027027,neutral,,none,,contradiction,"[-0.04269467294216156, -0.16543351113796234]"
530,2548,Oh yeah you gotta watch out for those cut throat Christian suicide bombers.,0.675,bias,christians,religion,prejudice against christians,entailment,"[-0.23792965710163116, 0.22932009398937225]"
531,210,You are correct.  Everyone is perfectly free to be homophobic racist misogynist or whatever. Go for it.,0.289855073,neutral,,none,,contradiction,"[-0.10232135653495789, -0.12457354366779327]"
532,2555,Please do pull out the Scripture where Jesus is quoted as saying gays need to be bullied and reviled. Most Christians reject your Taliban style ignorance in favor of the love and inclusiveness of Jesus message. I pray for your lack of compassion and empathy.,0.5,bias,"gays,christians","lgbtq,religion",prejudice against gays and christians,contradiction,"[0.19021517038345337, 0.03836691007018089]"
533,3074,A very small part of Mueslimen enjoy murdering but enough of them to warrant an immigration stop.  Islam is a threat to our planet if you read the Koran.,0.554054054,bias,muslims,religion,prejudice against muslims,entailment,"[-0.019856803119182587, 0.010640192776918411]"
534,3249,Option 5: just drop the useless thing. Everyone knows who kills indigenous women but this is not what the indigenous leader wants to talk about they want to talk about the police and systemic racicism. This reminds me of Black Lives Matters who attacks the police for killing black men but wont talk about black on black crimes that kills way more black men then the police.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.06369102746248245, 0.058212876319885254]"
535,1624,Women know they dont have the same genetic skills as men so they want men to wear a lead brick on their backs as punishment.,0.6,bias,women,gender,prejudice against women,contradiction,"[-0.018509279936552048, -0.1402987837791443]"
536,622,Oh come on Thatcher  you didnt even mention the current JonesInfowars conspiracy theory that Jewish actors were impersonating the white supremacists KKK and Nazis to discredit them. Youre slipping.,0.6,bias,"whites,jewish","race,religion",prejudice against whites and jews,entailment,"[0.05155415087938309, 0.22041171789169312]"
537,1989,Its just really hard to find an Indigenous Asian Female whos transgendered lol,0.5,bias,"asians,women,transgenders","race,gender,lgbtq","prejudice against asians,women and transgenders",contradiction,"[0.09441008418798447, 0.07850392907857895]"
538,834,Sure the Russians attempt to hack into other countries systems and of course the US plainly stays out of any such business obvious because nothing is ever mentioned about how or why we would ever do such a dastardly deed. Of course the Chinese and most all of the countries do the same but not us. This is a terrible thing that they do while we remain pure and fair Darn Russians,0.9,bias,"russians,chinese",political,russians and chinese are hackers,entailment,"[-0.10044844448566437, 0.013652684167027473]"
539,2470,You do realize that Iran and Russia are allies right?.... and that ISIS is Sunni muslim and one of its top goals is to eradicate Shia muslims which the ruling group in Iran? ISIS and Iran are sworn enemies.   Educate yourself,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.13234533369541168, 0.046450018882751465]"
540,336,Loretta Yajima has a vision:  love your neighbor as yourself quote from Jesus.  In a lost world we always need reminders.  My stupid parents and teachers always told me I will not repeat myself if I told you once I will not tell you again.   Listen  Typical Asians parents and teachers.,0.2625,bias,asians,race,prejudice against asians,entailment,"[0.04498796537518501, 0.05247366800904274]"
541,2844,What about the African Americans shot in church by that white spremacist? What about the Indian American shot while washing his car by a white dude?  What about the Muslims killed in Quebec by a white nutcase?  Should we ban all white male Christians?,0.725,bias,whites,race,prejudice against whites,contradiction,"[0.12080460786819458, 0.03535418584942818]"
542,3035,Or a few drunk lesbians.,0.571428571,neutral,,none,,entailment,"[-0.04151444882154465, 0.1925806701183319]"
543,564,The Somali dirt bag needs to be stoned to death in Churchill Square. Give the Muslim some Muslim justice.,0.560606061,bias,muslims,religion,prejudice against muslims,contradiction,"[0.02380451187491417, -0.019624721258878708]"
544,2795,Just give them money or risk being called a bigoted muslim hating racist selfish tax cheat. No matter the cost..........,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.02677736058831215, -0.1133238896727562]"
545,103,Yeah the whites will play every dirty trick to make her look as if shes not the right person to lead SA,0.53125,bias,whites,race,prejudice against whites,entailment,"[-0.025953855365514755, 0.11029189079999924]"
546,4015,EXACT TRUMP QUOTES COnt. Black guys counting my money I hate it. The only kind of people I want counting my money are short guys wearing yarmulkes Those are the only kind of people I want counting my money. Nobody elseBesides that I tell you something else. I think that guys lazy. And its probably not his fault because laziness is a trait in Blacks.  By the way this and its companion post are reposts muzungu.u But since you clearly never read them Im providing them again.  Enjoy.,0.8,bias,"blacks,jews","race,religion",prejudice against blacks and jews,contradiction,"[-0.11722616851329803, -0.25237590074539185]"
547,864,Lets hear from her how tollerant Islam followers are to the Jews . How do the Muslims selfreflect on this? Do they still want to kill  all Jews?,0.585714286,bias,muslims,religion,prejudice against muslims,entailment,"[-0.01422240398824215, 0.10408179461956024]"
548,3551,And the Muslims are against gays Jews  infidels  women with hair exposed women in shorts Non halal food any depiction of moe  need I go on?,0.606060606,bias,"muslims,gays,jews,women","religion,lgbtq,gender",prejudice against muslims and religions,contradiction,"[0.09886559098958969, -0.08753693848848343]"
549,2967,Very unusual for someone with no criminal history to all of a sudden decide hes going to commit mass murder of innocent people then kill himself. It makes no sense at all. The only explanation Ive heard so far that makes any sense is that he may have converted to Islam.  And Muslims wonder why many Americans dont want to let them in the country.,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[0.06905084103345871, -0.05761990323662758]"
550,3766,Donald  Islam equates women with dogs and they execute homosexuals.   Donald doesnt mention how many Syrian lepers hes welcomed into his home but Id bet ten dollars to a stale donut hole the answer is zero.,0.5375,bias,"women,muslims,homosexuals","gender,religion,lgbtq","prejudice against women,muslim and lgbtq",entailment,"[0.047460272908210754, 0.17089322209358215]"
551,1253,Still a worthless Native.,0.271428571,neutral,,none,,entailment,"[-0.11333058029413223, 0.07613740116357803]"
552,3567,Translation  I hate that Muslim terrorist so the judge must be wrong.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[-0.21875092387199402, -0.0636308342218399]"
553,1442,white racist nation LOLOLOL.  History shows that Barack Hussein Obama was elected POTUS because of black privilege.  Hes been the Supreme Poobah black supremacy for eight years.  His grandmother was a typical white person who clung to her guns and her god.  Now what were you saying about thin skin?,0.55,bias,blacks,race,prejudice against blacks,contradiction,"[0.03770872578024864, -0.21279782056808472]"
554,4274,Who said shes privilege because shes black the KKK?,0.9,neutral,,none,,contradiction,"[0.08867117017507553, -0.0850035771727562]"
555,2212,And Wynne was there because...????  That women shouldnt be invited to anything.,0.5,neutral,,none,,contradiction,"[0.18826009333133698, -0.3271300792694092]"
556,3960,Icon: you really must love promoting death and hate men.  To properly raise a child it takes both a mother and a father.     Who are going to be the sperm donors after you kill off all the men or are you just going to cage us all up and put us in a zoo somewhere?,0.28,neutral,,none,,contradiction,"[0.26442351937294006, -0.015505976974964142]"
557,3808,Dont worry Ms. Kish.  It was just a Native person and youre white.  You wont get more than a year for that.  Be thankful you didnt hit a dog...,0.5,bias,whites,race,prejudice against whites,contradiction,"[-0.15232843160629272, -0.2056388556957245]"
558,3568,Tabatha instead write a column about your opinion of the MSM responsibility for supporting intolerance towards Trump and his supporters that has lead to a series of hate crimes most notably the one committed by four black people in Chicago against a disabled white man.  Ah and notice that times are achanging. ,0.5,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.06996544450521469, 0.012349101714789867]"
559,2198,And here I thought we were doing so well with not a cathouse or casino in town. I forgot about the homosexuals. No wonder were being smitten.   That was sarcasm if anyone misunderstood.,0.5,bias,homosexuals,lgbtq,prejudice towards homosexuals,contradiction,"[0.13651950657367706, 0.06396084278821945]"
560,2640,Why does Netflix hate gay people?,0.563380282,neutral,,none,,entailment,"[-0.1068980023264885, 0.006227653939276934]"
561,2011,NIce dodge sir. So are female rates equivalent to male rates? Even close? crickets Or will that happen when women become EQUAL? Are you admitting that women are not  treated equally in our society? Your hypothesis is falling apart.,0.5,neutral,,none,,entailment,"[-0.058370303362607956, 0.0449301041662693]"
562,709,So if two black males in a dark sedan come on both sides of my car and try to open the locked doors and steal my cell phone. ..I dont own a purse. ..I should grab the flare gun.  To Signal a cop of course. I would never think of invoking Willie Pete.,0.5,bias,blacks,race,prejudice against blacks,contradiction,"[0.3382458984851837, -0.07592781633138657]"
563,2284,You John Titior and several others here should stop taking foreign visitor visas looking for children to have sex with. Studies show 85percent of child sex perpetrators using tourist visas to Latin America are white men.,0.7,bias,"whites,men","race,gender",prejudice against white men,entailment,"[-0.10296404361724854, 0.01459793746471405]"
564,3692,The Indonesian government recently convicted two gay men and then beat them with canes85 times. If you live in a country where your biggest fear is being addressed with the wrong pronoun maybe its time to rethink if you are being persecuted at all. It seems that gay or transgendered people believe that straight people are never insulted or humiliated. Grow up.,0.5,bias,"men,gays","gender,lgbtq",prejudice against men and gays,contradiction,"[0.09577029198408127, -0.033797383308410645]"
565,1997,The KKK white nationalists and who ever else marches with them support Nazis and Trump too. The vast majority of them  are white angry and resentful. They are terrified of losing the white privilege they claim doesnt exist. Equality is a social demotion for them. Their greatest achievement in life was managing to be born white.,0.7,bias,whites,race,prejudice against whites,entailment,"[-0.08897244185209274, 0.02745656482875347]"
566,2755,Im pretty sure as this blithering idiot trying for attention knows Kaepernick did not kneel for or against Trump. As usual with the black crowd they are trying to Martin Luther King an event ie glom onto a celebrity and change it to match their story.,0.2625,neutral,,none,,entailment,"[-0.1554526835680008, 0.19667702913284302]"
567,235,With the young white Milleneials being so useless why not let these kids make something of themselves and make society as a whole better?,1.0,bias,whites,race,prejudice against whites,contradiction,"[0.08514811843633652, 0.020653702318668365]"
568,2662,They dont care for this country. They are just so happy because they think he is going to be the Messiah of whites who will save them from immigrants  Hispanics Black and so on.,0.6,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[0.01585916429758072, 0.17050939798355103]"
569,1489,When Muslim kill Muslim is it Islamophobia or what?,0.571428571,bias,muslims,religion,prejudice against muslims,entailment,"[-0.2681191563606262, -0.2140374779701233]"
570,3994,This mofo be black How he be aress? Blm need to get they ass over there an be protess this injustis agains they own How dare this bro be arres?  Pardon the vernacular here but hey he be a rapper,0.571428571,neutral,,none,,entailment,"[-0.16849717497825623, 0.17876265943050385]"
571,1737,other religions arent carrying out the violent and extremist doctrines as Islamists are.,0.8,bias,muslims,religion,prejudice against muslims,contradiction,"[0.04041184112429619, -0.049101706594228745]"
572,2906,Oh please. Stop slutshaming women. A woman has the right to do what she wants with her body. The author of this article speaks for victimhoodloving feminists. Hugh was a supporter of civil rights including gay rights back in a time when it was unacceptable and he deserves respect for that.,0.5,neutral,,none,,contradiction,"[0.08234243839979172, 0.015490781515836716]"
573,2116,I guess there is an another simple question  are the perpetrators of attacks against innocent Muslims identified as Christian terrorists? Like the shooter in Quebec?,0.6,bias,"muslims,christians",religion,prejudice towards muslims and against christians,contradiction,"[0.008681989274919033, -0.02182147651910782]"
574,2788,OH How quickly The Losers Forget Let us Not Forget Obamas They cling to their Bibles and Guns civility A direct attack on the rights and principles of America. Profanity to the ears of a patriot. And HRCs Basket of deplorables...hmmm yes... Civil and charming WHEN precisely did President Trump Ever Call blacks N s ?,0.263157895,neutral,,none,,contradiction,"[0.10629447549581528, -0.056222934275865555]"
575,2290,I might have a claim on n a FC seat but not this confused man.  Turks are really outrageous anyway.  They are so disliked in Europe.,0.5,bias,turks,race,prejudice against turks,entailment,"[-0.17593228816986084, -0.03798746317625046]"
576,2263,Actually if I was a white man of European descent I would stay politically correct and vote against Obama or Clinton because he is half black and she is a woman.   Wait thats exactly what happened right?,0.6,bias,"whites,blacks",race,prejudice against blacks and whites,contradiction,"[0.05153200402855873, -0.21146395802497864]"
577,83,WTF???? Stop demonizing black children?  How about these useless children stop terrorizing law abiding citizens?  He got what he deserved the little wanna be gansta punk.,0.631578947,bias,blacks,race,prejudice against blacks,contradiction,"[0.29154571890830994, 0.13818633556365967]"
578,4232,freeheels  Its the racismmass murders by radical muslimswelfare to able body personsetc etc  where do you livein a vacuum??,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.1280815154314041, -0.06578806787729263]"
579,1565,Oh? Since blacks commit 6x the rate of murder of whites what do you suggest per your program of racially targeting legislation?,0.552631579,neutral,,none,,contradiction,"[0.061369240283966064, -0.04571385309100151]"
580,1977,U can rape all the women so long as theyre not black. Just make sure U come home before bedtime.,0.8125,bias,,none,,contradiction,"[0.03762882575392723, 0.029958726838231087]"
581,1968,Lets get the black folks and the white folks at each others throats,0.631578947,bias,"blacks,whites",race,prejudice against blacks and whites,contradiction,"[0.033493150025606155, -0.11177735775709152]"
582,3900,If they are fleeing for their lives how do you help them where they are when they are dead? How do you propose making the filthy rich Muslim oil sheiks pay for it? This sounds similar to making Mexico pay for the wall.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.1304175704717636, 0.11622780561447144]"
583,4020,The operative term there is of late. Historically Catholics seem to prefer burning at the stake to beheading.  The vast majority of terrorists in the US are white male Christians. Why dont you get incensed about that RD?,0.5,bias,"men,whites,christians","gender, race",prejudice against men and whites,entailment,"[-0.003290095366537571, -0.003031914820894599]"
584,3671,Perhaps those people who are so focused on defining people by their skin colour are the root cause of the ridiculousness. An article from a publication like that Globe that defines the country in that way  brown white etc.  is still ridiculous.,0.7,neutral,,none,,contradiction,"[0.13587655127048492, -0.10017109662294388]"
585,141,I love all people but they had better think just like me or I will damn them to hell . . .  Sounds pretty Christian to me.,0.6,bias,christians,religion,prejudice towards christians,entailment,"[0.16922593116760254, 0.2065778374671936]"
586,762,There be no time for warning sirens when the IslamMuslim fanatics steps out of their Trojan Horse and starts the slaughter in the name of Allah yelling: Allahu Akbar,0.8,bias,muslims,religion,prejudice against muslims,contradiction,"[0.00233672559261322, -0.0028065526857972145]"
587,2410,Sure...right after the IRS investigates all those leftwing Negro ministers and leftwing Jew rabbis.,0.614285714,neutral,,none,,entailment,"[-0.028649169951677322, 0.07336004078388214]"
588,1815,In Dougs mind only white Christians are racist.,0.628571429,neutral,,none,,entailment,"[0.08548827469348907, 0.10623706877231598]"
589,1993,So the white kids can dress up as what then?Cowboys and Vikings?,0.5,neutral,,none,,entailment,"[-0.14614170789718628, 0.05215909704566002]"
590,2508,And fear and loathing of gays.,0.6,neutral,,none,,contradiction,"[0.1034192442893982, 0.00904577225446701]"
591,3023,It is not the vehicle but the Muslim at the wheel we have to watch out for.,0.7,bias,muslims,religion,prejudice towards muslims,entailment,"[0.07756267488002777, 0.1122007817029953]"
592,2816,Just racist.  All societal problems are the result of him being black.,0.675,bias,blacks,race,prejudice against blacks,entailment,"[-0.07378081232309341, 0.09358732402324677]"
593,3485,This is what a serious mental illness looks like these paramilitariesmilitiassovereign citizens a sociopathic paranoic delusional criminal hysteria contagious to a degree armed and very dangerous.,0.272727273,neutral,,none,,entailment,"[-0.07401041686534882, 0.034004874527454376]"
594,2709,Awww you find it sad that people arent supporting the gay agenda?  Stop whining God its all weve been hearing for 20 years now: the gays the gays the gays.  Even when they were all killing themselves with AIDS they whined as if it was someone elses fault.,0.6,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.039619795978069305, 0.1427198350429535]"
595,2882,What I have noticed is that people who make comments like this are usually closet case HOMOSEXUALS.,0.65,bias,homosexuals,gender,prejudice against homosexuals,entailment,"[0.08769824355840683, 0.28895705938339233]"
596,3717,The objective reality is that fascists and Nazis have no place in modern society. None.,0.279411765,neutral,,none,,contradiction,"[0.16305600106716156, -0.00188712147064507]"
597,2219,Islamic counts on Christians in the last two years  few hundred.  Civilians killing Muslims less than a handful.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[-0.12342564016580582, -0.005372110288590193]"
598,2511,Thank God the police shot a white guy they can have this cleaned up and under the rug  in 30 minutes.  Of course Im assuming hes white.,0.8,bias,whites,race,prejudice against whites,entailment,"[-0.0620083324611187, 0.08090486377477646]"
599,1888,Is white trash an acceptable term to you?  I just want to know the character of the person who wants us to read and consider his comments.  What other race based epithets do you find acceptable?  Why is this hypocrisy so rampant in the left?,0.540540541,neutral,,none,,contradiction,"[0.18658335506916046, -0.11403190344572067]"
600,988,Good.  The less niggers at the white house the better.,0.947030498,bias,blacks,race,prejudice against blacks,contradiction,"[-0.0331265889108181, -0.07062789052724838]"
601,1577,Anyone who doesnt think they wont go after Washington and Jefferson is a pig idiot. If the cultural Stalinists on the left have the way the only heroes you will be allowed to have are people like the lying Muslim Chicago street thug Hussein Obama. Book burning is just around the corner,0.285714286,neutral,,none,,entailment,"[-0.022781232371926308, 0.01129356399178505]"
602,979,So all Muslims are not terrorists then? What an eye opener,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[-0.2319680005311966, -0.05651363730430603]"
603,1516,Lets discuss the evils of the Arabian empires Ottoman Turks and various caliphs  which raged genocide destruction of all preexisting cultures of North African and Middle east. We still have native culture with us in Canada. But Muslims exterminated all indigenous people and religions where ever they went and still try do,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.10202746093273163, -0.045141831040382385]"
604,1772,The optics surrounding the deportations are ugly. We see predominately white border agents putting handcuffs on nonviolent brownskinned people. Charges of overt racism come to mind which sullies the reputation of the United States. One wonders if the outrage over the latest refugees from the U.S. if they were fortunate to be blond haired blueeyed Christians? Theres a distinct whiff of bigotry in a lot of the comments.,0.8,neutral,,none,,contradiction,"[-0.02543669380247593, -0.23989994823932648]"
605,3966,chinese drivers are a real problem....not sure how they got their licence.  careless negligent and no one seems to care. a real mess.,0.5,bias,chinese,race,prejudice against chinese,entailment,"[0.042402565479278564, 0.05189068987965584]"
606,2265,So Ugly . Why cant the Japanese make a good looking car?,0.253333333,bias,japanese,race,prejudice against japanese,contradiction,"[0.017736855894327164, -0.16423003375530243]"
607,4297,I dont tolerate gays I just accept them as I would other people. To me they are one in the same. As for religious people  I try to avoid them because it usually ends in arguments over their intolerance.,0.6,bias,gays,lgbtq,prejudice against gays,contradiction,"[-0.051000576466321945, -0.12752299010753632]"
608,2318,Hahahahaha. Issuing a call to arms to muslims when the citizens of the US are armed to the teeth.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.01601102575659752, -0.11842043697834015]"
609,823,So if a restaurant owner puts up a sign saying No Blacks Allowed youre aok with that? Because that is the logical end of what youre saying.,1.0,neutral,,none,,entailment,"[-0.0001404336653649807, 0.053104136139154434]"
610,1590,lets kill all the white men and everyone will be happy.,0.822580645,bias,"whites, men","race,gender",prejudice against whites and men,contradiction,"[0.0426616445183754, 0.009396271780133247]"
611,2426,Those nefarious Russians  How do they even know about Womens College Hospital?,0.6,bias,russians,race,prejudice against russians,entailment,"[-0.09715532511472702, -0.02662626840174198]"
612,1863,Only Republicans should be authorized to conceal carry. Democrats are all mentally ill.,0.272727273,bias,democrats,political,prejudice against democrats,contradiction,"[0.11469746381044388, 0.10135641694068909]"
613,2956,Most Islamic bombers come from close knit and pious families with both parents and close ties to a mosque.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.07470948994159698, -0.09698882699012756]"
614,2476,Hope Dylan is put in a cell with the biggest meanest black guy who has a giant chip on his shoulder re white people.,0.514285714,bias,blacks,race,prejudice against blacks,entailment,"[0.10309778898954391, 0.1069071814417839]"
615,115,All for show.  Its a j0ke.  He hates black people.  And brown people. And...,0.6125,neutral,,none,,entailment,"[0.043638184666633606, 0.052992772310972214]"
