,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
433,1092,Seems nothing is racist if it is against whites.,0.5,bias,whites,race,prejudice against whites,entailment,"[0.13010376691818237, 0.18402615189552307]"
434,3806,and where did the father go? Im willing to bet he flew the koop like many black men in his situation,0.6,bias,"blacks,men","race,gender",prejudice against black men,entailment,"[-0.1113431304693222, -0.07215522974729538]"
435,2599,WOW another white racist hmmm,0.644736842,bias,whites,race,prejudice against whites,entailment,"[0.08720146864652634, 0.14355823397636414]"
436,3625,Sorry xoxo but civilians were not the target of those attacks.   Manufacturing was the target and the civilians in the area were warned long before the bombs were dropped.  On the other hand civilians are always the target of Muslim extremists.,0.8,bias,muslims,religion,prejudice against muslims,contradiction,"[0.10613219439983368, -0.06983885169029236]"
437,4135,What group currently has the most number of AIDS cases? Heterosexuals. Which group has the least? Lesbians. I know you have been told this so you cant plead ignorance.,0.6,bias,"heterosexuals,lesbians",lgbtq,prejudice towards lesbians,entailment,"[-0.16363278031349182, 0.04201287031173706]"
438,3495,Trannies are disgusting degenerates and perversion of nature. Mmmm just thinking how angry this makes you is so nice.,0.851511879,bias,transgenders,lgbtq,prejudice against transgenders,contradiction,"[0.03820882737636566, -0.0624011754989624]"
439,3652,Kind of thick Chuck. The word faggot has long been used as a homophobic slur. Thats why Pillar used it. Just because youre apparently not aware of this use doesnt mean its not intended that way. And your gay friends use of it has absolutely nothing to do with what Pillar meant when he said it. Think of blacks and their free use of then word within their own culture.,0.7,neutral,,none,,contradiction,"[0.06190451234579086, -0.032076891511678696]"
440,1303,My condolences to his family.  He was a brave soldier and a true hero willing to give all to fight the Islamic fundamentalists who want to take over the world and impose Islam and Sharia Law and cleanse the world of all infidels.  According to recent news reports there are a number of  former US soldiers and others fighting with the Kurds and others opposed to these Islamic sociopaths.,1.0,bias,muslims,religion,prejudice against muslims,entailment,"[-0.14897672832012177, 0.022603144869208336]"
441,3888,You left out all the blacks killing other blacks.  I dont see them protesting the over 3000 blacks shot by other blacks in Chicago this year.,0.575,bias,blacks,race,prejudice against blacks,contradiction,"[0.08051273226737976, 4.8047397285699844e-05]"
442,3686,Trudeau claims to be a Catholic and wants apology from the Pope. Why he doesnt want apology from Muslims that kill innocent Christians who refuse to convert to islam. Hundrends of Christians every day girls are raped and killed because they refuse to convert. It is all on youtube. Why he doesnt want apology for that??????,0.537313433,bias,muslims,religion,prejudice against muslims,contradiction,"[0.03464678302407265, -0.07230682671070099]"
443,2123,I guess race is irrelevant when a black cops shoots a white woman. Mohammed is the real victim here is what well be reading tomorrow.,0.597222222,bias,muslims,religion,prejudice against muslims,contradiction,"[0.2035183310508728, -0.06148887053132057]"
444,2025,not only that but any Catholic who is brainwashed enough to believe that the Evangelicals will treat them well when they get some power is totally deficient in gray matter upstairs. they hate Catholics as much do gays and Muslim. they may hide it better these days buy it is still there and wont be going anywhere a long time yet.,0.7,neutral,,none,,entailment,"[-0.03404780849814415, 0.11430715024471283]"
445,2271,Oh I know a lot of gays.  In fact several are dead from AIDS.,0.528571429,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.10981541126966476, 0.017869140952825546]"
446,4270,stallion security guard companies is killing blacks especially youths in school uniform in johannesburg and this man  was a majority shareholder.when this was brought to his attention he disinvested and never asked the police minister to investigate.they are partners with these antiblack ompanies.,0.6,neutral,,none,,entailment,"[-0.10754075646400452, 0.06488540768623352]"
447,3969,What the bleep is with this crap?  Were celebrating a culture that enslaves women beats them if they show any skin and marries them off at 9 years old?  Get your heads out of your asses Globe,0.285714286,neutral,,none,,entailment,"[-0.12180362641811371, 0.2659592926502228]"
448,1959,I dont disagree but unfortunately once you try to use religion as a club to shame others with you become the poster child for what is wrong with many so called religious folks in this country.  Not all and not even a majority but enough that it gives those who are religious and polite a bad name just by association.  Im not Christian and I cant tell you how many times I have been prodded by so called religious folks about how I will be going to hell if I dont embrace Jesus.  I generally just ignore those fools kind of like how I ignore the idiots with the bullhorns screaming about how you must repent.  For the life of me I cant figure out how a message of repent or burn in hell is a compelling message to get converts especially if the message is screamed at me through a bullhorn.,0.5,neutral,,none,,contradiction,"[0.1491553783416748, -0.04921495541930199]"
449,2249,Its OK for the faggot because hes a liberal but we must fault Trump simply because hes a conservative Is that what you see as fair?,0.660621762,neutral,,none,,entailment,"[-0.25487765669822693, -0.15526559948921204]"
450,3603,Donald  White Trash  When Mueller gets on the Dem.s hell   White Trash,0.628571429,bias,whites,race,prejudice against whites,entailment,"[0.04296567663550377, 0.2044425904750824]"
451,634,So its ok for the Mexicans to threaten to cancel the trip but not Trump. How so? Looks like Mexicans have the same air of moral superiority and hypocrisy as Canadians,0.55,bias,"mexicans,canadians",race,prejudice against mexicans and canadians,entailment,"[-0.07507213205099106, 0.15312562882900238]"
452,2340,The arc of xenophobic terror  whether inspired by the Islamic State or white supremacists  has recently increased in frequency and breadth. Within the past month alone Flint Portland suburban Virginia London Manchester Brussels and Paris have all witnessed acts of violence intended to maim kill and sow division.  I applaud Khan for acknowledging that James Hodgkins the Virginia shooter is a terrorist something others have been hesitant to do.,0.7,bias,"whites,muslims","race,religion",prejudice against whites and muslims,entailment,"[-0.23994429409503937, 0.2913799583911896]"
453,1920,A manual tranny would be a nice thoughtful touch for BMW owners who love to drive and not just be seen in a German car.,0.5,bias,transgenders,lgbtq,prejudice against transgenders,entailment,"[0.07637888938188553, 0.10790331661701202]"
454,2225,Multiculturalism and Diversity are code words for white genocide.,0.6,bias,whites,race,prejudice against whites,entailment,"[-0.18674860894680023, 0.14668777585029602]"
455,2751,hey black if there were any wrongdoing or a criminal act steps would have been taken against the offender but none was taken.  so thinking clearly there was nothing of any consequence.  making a mountain out of a molehill?,0.5,bias,blacks,race,prejudice against blacks,contradiction,"[0.08437057584524155, -0.04703289642930031]"
456,2619,Hogwash another drummed up Liberal false narrative to keep his voting base. Id say Trump reallocated the funds in question to the Inner City Crime Prevention thats one of the Big Issue in the US.  thats to counter your assumption he took the funds away from the White terrorist Grant so it wont diminish his voting base.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.03274483233690262, 0.012000392191112041]"
457,660,Let me guess...a white boy that failed to take advantage of the educational and other opportunities that Canada provided to get ahead so he now screams white genocide because a white girl chooses to be with someone that did take advantage of the opportunities but just also happens to have a slightly different skin colour. In other words...a loser.,0.7,bias,whites,race,prejudice against whites,entailment,"[0.1404782235622406, 0.2225959300994873]"
458,1235,Im not a trump voter.   If you dont think its a black vs them you have your head in the sand,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[0.17395728826522827, -0.07323659211397171]"
459,1894,It makes me terrified of feral white men with guns.,0.628571429,bias,whites,race,prejudice against whites,contradiction,"[0.13559269905090332, -0.03629082068800926]"
460,3137,Shes Jewish  Thats why the righ wing fascists are all upset about her question...,0.5125,neutral,,none,,entailment,"[-0.31476882100105286, -0.10774804651737213]"
461,1251,U libs are so desperate to bash anything that doesnt fit with your atheist views you turn Christians into the enemy even though u know who is blowing people up it doesnt matter not until your wife  brother sister or own kids get blown will u maby realize how ignorant this article and this additude of arrogance really is.,0.2875,neutral,,none,,contradiction,"[-0.029740961268544197, -0.04657112434506416]"
462,1752,Because the politically correct movement is racist against white people.  Period.,0.7,bias,whites,race,prejudice against whites,contradiction,"[0.1253720223903656, -0.011533930897712708]"
463,526,More white criminals are killed by police than blacks. But dont let facts disrupt your narrative or are you for white killing like some in the blm,0.542857143,bias,"blacks,whites",race,prejudice against whites and towards blacks,contradiction,"[0.11930538713932037, -0.005644526332616806]"
464,3398,The face of evil ... Republicans pull the thumb on your horrible voting records.  The amount of Forever Wars of Choice debt and destruction to life on this planet is truly SICK.  You consider yourselves Christians??  Far from it ...,0.2875,neutral,,none,,entailment,"[0.06227899342775345, 0.15097679197788239]"
465,3339,Alaska Republicans stay outta this. Yall dont want us brown and black folks well be here forever. Cant stop us from propagating..LOL.,0.7,bias,"browns,blacks",race,prejudice against alaska republicans,contradiction,"[-0.045744989067316055, -0.20424845814704895]"
466,2710,I find it odd that people think they can negotiate with a religion that wants to cut your head off because youre a Christian.,0.6,bias,christians,religion,prejudice against christians,contradiction,"[0.02344929799437523, -0.11094474792480469]"
467,3816,In that case why arent more Mexicans Muslims and Blacks being lynched and murdered? Trump and his fellow bigots have been screeching hatred and intolerance for the last year.,0.5,bias,"mexicans,muslims,blacks","race,religion","prejudice against mexicans, muslims and blacks",entailment,"[-0.059793420135974884, -0.028823763132095337]"
468,3406,Americans should realize not all religions are as stupid as the western ones Judaism Christianity Islam.  If youre spiritual and dont want to run around coming up with excuses for the hate in the bible check out eastern religions.  Theyve got a much better handle on acceptance and respect of others who are different.,0.605263158,bias,"judaism,christians,muslims",religion,"prejudice against christians, judaism and muslims",contradiction,"[0.021874690428376198, 0.013096403330564499]"
469,510,LOL. Tell us more about what you know about teh negro and teh identity and teh algorithms Cliven Bundy. Tell us more about how stupid you think black people are that they imagine racism because of confirmation bias in algorithms and how 400 years of sustained antiblack racism is a figment of everybodys imagination cuz algorithms.,0.5125,bias,blacks,race,prejudice against blacks,entailment,"[0.049531370401382446, 0.05009077116847038]"
470,1694,Suggest you check with a Muslim scholar.  Youre wrong. Its a fashion imposed by insecure smallminded misogynic imbeciles precisely the type males the progressive world including our Feminist PM will shun in a heartbeat. They treat women as chattels ignore their basic human rights subjugate them and their daughters from morning to night.  They are barbaric in outlook with scant respect for human life.  Their views toward women are abhorrent.,0.5,bias,men,gender,prejudice against men,entailment,"[0.008762707002460957, 0.05145755037665367]"
471,3441,I wont bake you a cake because you are Jewish.  Take your business to the baker down the street.  He serves your kind.,0.5625,bias,jews,religion,prejudice against jews,contradiction,"[0.1272961050271988, 0.10945238918066025]"
472,3190,Funny thing the guy is not even Muslim  he never thought of being Muslim  but since he went on a killing spree he must of been a closet Muslim just as some guys still being closet Gay. Ok He is a Combat Veteran he went to Iraq  he has PTSD  he goes to the same Veterans out patient clinic I go to to be treated for PTSD  he had no ties to radical ISLAM.  He is just one messed up Veteran who was hearing voices. Not all Veterans are the same as not all Muslims are the same.,0.8,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.164218470454216, -0.26232993602752686]"
473,160,Another White Guy telling Africans and black people...grow slower you hurt the Arabs... Typical American style stabbing  Thanks to china we DO NOT Listen to this type of cheap shots anymore.  I am glad you made some Arab Money tho.,0.5625,bias,whites,race,prejudice against whites,contradiction,"[0.10699585825204849, 0.026315852999687195]"
474,3116,Bunch of kneeling illiterates squatting on a lie while black on black killings continue at record levels in cities,0.5,bias,blacks,race,prejudice against blacks,contradiction,"[-0.040938038378953934, -0.14030438661575317]"
475,3907,Its these white bosses themselves who have heavily influenced god knows with what kind of threats this action. Not only should KPMG stop operating but also be forced to reveal their influencers.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.03559766337275505, 0.26282283663749695]"
476,48,The Left hate on Left White Women in race for the Georgian Governors Race: One of the main mantras of the chant was trustblackwomen  URL thelefteatsitsownwhitefemalegovcandidateshouteddowningeorgia  I expect no less from your Racist Party lol  BLM Barry Jesse Al Fredericka and Holy women Ms. Nadal and Ms. Brazille should be Proud of themselves. The New m.o. of the Democratic Party antiWhites You got duped crafted by the Democratic Racist Tools,0.555555556,bias,liberals,political,prejudice against liberals,entailment,"[0.010671100579202175, 0.036286454647779465]"
477,2881,About half the priesthood is gay but that will decline now that gay marriage is legal. It is the discipline of Continence that must be overturned first followed by promises of celibacy for gays and straights men and women with clergy allowed to marry after ordination not just before as the Orthodox do who also reject continece. These are matters of discipline not theology and can be changed. They will be.,0.5,bias,gays,lgbtq,prejudice against gays,entailment,"[0.01736590825021267, 0.07256009429693222]"
478,2446,Its in good part about protection from a hyperaggressive intrusive increasingly demanding and emboldened homosexual lobby.,0.5,bias,homosexuals,lgbtq,prejudice against homosexuals,entailment,"[-0.08449731022119522, -0.032249610871076584]"
479,3194,Hes more outraged at this than a bunch of Nazis marching around saying Jews will not replace us and he is more attentive of it than the disaster in Puerto Rico.  You know part of the USA?,0.5,bias,jews,religion,prejudice against jews,entailment,"[0.03483644872903824, 0.04389540106058121]"
480,3432,hes a nice little black man nothing elsenothing else i can post here at least.,0.560606061,neutral,,none,,contradiction,"[0.05269412323832512, 0.0141864363104105]"
481,1806,You do white identity politicts. You simply lack the selfawareness to realize it. Please provide an example of the media writing fluff on what a decent citizen a Muslim shooter is.,0.5,bias,"whites,muslims","race,religion",prejudice against whites and towards muslims,contradiction,"[0.11929073184728622, 0.021520134061574936]"
482,3999,Nope. White men are pretty scary. Especially Christian ones. They reeeeally hate women as well as POC.,0.714285714,bias,"whites,christians","race,religion",prejudice against a race and religion,entailment,"[0.07995805889368057, 0.1650112420320511]"
483,1797,Trump is a white supremacist. When he was dealing in real estate in New York he was busted numerous times for refusing to rent to blacks.  His father Fred Trump was photographed at KKK rallies and was an ardent white supremacist.  If you cant stand looking at the truth about Trump consider voting for someone else.,0.8,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.15711113810539246, -0.09920985251665115]"
484,2235,Violent negro belongs in jail,0.859375,bias,blacks,race,prejudice against blacks,contradiction,"[0.04051276668906212, -0.14726129174232483]"
485,3570,Weve seen criminal photos of blacks and Pacific Islander adults wanted or accused of felony crimes.  But we never see photos of white adults wanted or accused of felony crimes. LOL  Now crawl back in your hole racist.,0.8,bias,blacks,race,prejudice against blacks,contradiction,"[0.07308144122362137, -0.23966249823570251]"
486,237,With so many people making the news today by claiming to be gay it will not be many years before someone makes the news by claiming to be straight.,0.6,bias,gays,lgbtq,prejudice against gays,contradiction,"[0.04913344606757164, -0.22849830985069275]"
487,3185,Okay i see: whites are the creepy ones Aha  Now just imagine if i said that about any other group. And then imagine the righteous indignant scorn youd be pouring on me. An then please consider your own arrogance and if you ought to think of climbing down of your pedestal.,0.525,bias,whites,race,prejudice against whites,contradiction,"[-0.011899485252797604, -0.22239838540554047]"
488,2753,Fantastic job of deflection. Blacks Chicago Leftists You forgot Hillary Emails,0.527027027,neutral,,none,,entailment,"[0.03021058440208435, 0.19266484677791595]"
489,3312,Then you better exclude Christians. For undoubtedly they have created more harm and evil in the name of their God than anyone else on the planet. Ever. And they still do.,0.8,bias,christians,religion,prejudice against christians,contradiction,"[0.06428398936986923, -0.03316739201545715]"
490,3828,BLM is trying to jumpstart the black victim industry in Canada.  This is just another step in that direction.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.01206919178366661, 0.009625714272260666]"
491,1045,Not to white people of course because they did not experience any discrimination...,0.8,neutral,,none,,contradiction,"[0.07361429184675217, 0.02333778515458107]"
492,220,Muslims are a thousand   times more Islamophobic than we are.,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[0.04454457387328148, -0.09359095990657806]"
493,3227,Hurricanes are obviously racists because they effect blacks and Latinos more.,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[0.07259863615036011, 0.03252379596233368]"
494,222,Hitler didnt scare the Jews either until they got crammed into cattle cars by the gestapo.  Hillary is counting on blissful naivete like Paul Scott exhibits.,0.253968254,neutral,,none,,contradiction,"[0.014409312978386879, -0.070271335542202]"
495,687,Im all for Sharia law. Finally women will have to shut the hell up. I want to have multiple wives by which all I need to get one is trade a donkey. Trudeau bringing in all this scum from the middle east will be his downfall I say bring it. Its only going to cause violence and then the whole world will see how weak and stupid Canadians really are. Enjoy being the next Sweden. Im moving to USA.,0.65,bias,"women,muslims,canadians","gender,religion",prejudice against muslims,entailment,"[-0.044784463942050934, -0.017492404207587242]"
496,3511,every day now another puff piece of muslims,0.5,bias,muslims,religion,prejudice towards muslims,entailment,"[-0.14002153277397156, -0.0771041065454483]"
497,1111,Nothing is stopping you from donating your time and money now. So put your own money where your mouth is before irrationally slurring ammosexuals? really? Kinda juvenile dont you think? Heck kinda homophobic by association and blaming all gun owners for the actions of a minority of criminals.,0.257142857,neutral,,none,,contradiction,"[-0.043093882501125336, -0.14085142314434052]"
498,3782,NFL  disrespectful mostly black men airing their contempt for the USA by kneeling during our National Anthem. Personally I stand for the flag but kneel for the cross.,0.6,bias,"blacks,men","race,gender",prejudice against black men,entailment,"[0.013025308027863503, 0.3124018907546997]"
499,1488,nothing worse than a black delusional monkey,0.766666667,bias,blacks,race,prejudice against blacks,entailment,"[-0.10528012365102768, 0.06683782488107681]"
500,2131,Black people need to act more like white people .,0.9,bias,blacks,race,prejudice against blacks,contradiction,"[0.1282261461019516, 0.1037689596414566]"
501,2681,The Nazis treated anyone not Aryan as not human. The Confederacy explicitly said that blacks were inferior to whites and can only be slaves.  Youre splitting hairs to rationalize the CSA. Why?,0.542857143,bias,blacks,race,prejudice against blacks to whites,contradiction,"[-0.019696349278092384, -0.052085619419813156]"
502,1733,Hope that non whites all get deported...,0.757575758,bias,colored people,race,prejudice against non whites,entailment,"[0.05318053066730499, 0.22393041849136353]"
503,3724,I hate the GOP Senators....and every heterosexual red blooded American Male does too.   They are a bunch of RINO homos.  And now theyve bedded down Roy Moore,0.769230769,bias,"republicans,men,homosexuals","lgbtq,gender,political","prejudice against republicans,men and homosexuals",entailment,"[0.07668457925319672, 0.21161691844463348]"
504,2677,As a woman The Honest Courtesan once remarked: All women are whores. Get over yourself Wente.,0.677966102,neutral,,none,,contradiction,"[-0.0035088309086859226, -0.20174477994441986]"
505,2764,Bruddah Trump just got back from the Middle East where he was welcomed with open arms yet people like you and the media still trying to peg him as an antiMuslim racist. No can,0.257142857,neutral,,none,,contradiction,"[0.0065317535772919655, -0.03711558133363724]"
506,2279,BOOOOM  Whats that mate?  Oh thats just the daily Muslim terror attack think nothing of it.  KK cherio sport.,0.65,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.06862311065196991, -0.07378865033388138]"
507,3453,Prayers  to the families of these officers.... Hopefully the French wake up to the impacts  of mass Islamic immigration to their country.  This  should solidify a win for Marion Le Pen.,0.6,bias,"french,muslims","race,religion",prejudice against french and islam,contradiction,"[-0.11110581457614899, -0.1623515486717224]"
508,2066,Huh? I dont understand your sarcasm at all but being white maybe that makes me stupid? Bicycle thieves? Even today more than a hundred years after the first bicycle was designed they have always been imported So....?,0.2875,neutral,,none,,entailment,"[-0.04371014982461929, -0.0361810140311718]"
509,670,Women are evil it makes sense.,0.597402597,bias,women,gender,prejudice against women,entailment,"[-0.04323204979300499, 0.16683338582515717]"
510,3852,A Church that refuses to accept women as priests will also negate gay priests. Misogyny is a sin.,0.5,bias,"gays,women,christians","lgbtq,gender,religion","prejudice against lgbtq,women and christians",entailment,"[-0.0760345309972763, 0.1756257265806198]"
511,158,An excellent way to undermine families is to sustain a drug war and incarcerate a large percentage of black males over several decades.,0.8,bias,blacks,race,prejudice against blacks,entailment,"[0.042333900928497314, 0.10014405846595764]"
512,426,So you are ok with a Muslim walking into your church and kill you like the what happened in France recently? Good to know.,0.5875,bias,muslims,religion,prejudice against muslims,entailment,"[-0.16010402143001556, 0.1151077151298523]"
513,2866,Segregation was wrong when it was forced by white people and I believe it is still wrong when it is requested by black people. Coretta Scott King,0.5,bias,"whites,blacks",race,prejudice against whites and blacks,entailment,"[-0.03863835334777832, 0.11853284388780594]"
514,1836,Canadian communists want to regulate and kill the only growth industry in the entire country. Canada used to be a worldwide shining example of free market principles and wealth creation. Now it is a quasiMuslim socialist hell hole run by ignorant pampered metrosexuals and hostile lesbians that are Kryptonite to investment.,0.707692308,bias,"homosexuals,muslims","lgbtq,religion",prejudice against muslims and homosexuals,contradiction,"[0.2056637853384018, 0.1878521591424942]"
515,562,Oh yes Oh yes...Those uneducated white dudes.  Being Educated must mean hating the white dudes.  America was meant to be anything except white.  If only these haters would open their eyes and see how they are controlled by hate from on high coming from the left,0.5,bias,whites,race,prejudice against whites,contradiction,"[0.1448274850845337, 0.09440656006336212]"
516,329,When in doubt blame the whites These days if you are white you are to blame for everything and when whites say anything about it they are called racists. Ignorance is bliss especially when mixed with drugs,0.55,neutral,,none,,entailment,"[-0.17886370420455933, 0.017555460333824158]"
517,254,This is all we need.... another black thing.... agreed.. you were slaves once..... but thats over..... you get over it as well... and we will try to remember to forget,0.5,bias,blacks,race,prejudice against blacks,contradiction,"[0.06689496338367462, -0.0052481903694570065]"
518,1633,Have you heard Milo speak.  He is a gay man whose likes black men.  I dont agree with everything he says but I at least listen.,0.5875,bias,"gays,blacks","lgbtq,race",prejudice towards gays and blacks,entailment,"[-0.06260699033737183, 0.20063041150569916]"
519,166,Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,0.272727273,neutral,,none,,contradiction,"[-0.041279587894678116, -0.05334072187542915]"
520,1248,Where were you when the media blacks and liberals kept bringing up race every time theres a police shooting? Your double standard is glaring.,0.7,bias,"blacks,liberals","race,political",prejudice against blacks,entailment,"[-0.04540308937430382, 0.05863673612475395]"
521,1954,When Gay Pride accepts the bullying yet you complain that police do that your time is over.,0.5,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.2036537379026413, 0.24133791029453278]"
522,1034,I have seen the political cartoons decades later of the Irish portrayed as apes very similar to those of Negroes at a different time That time would be now. The Obamas have been portrayed as apes for the last 8 years. The KKK is a Christian organization. Islam doesnt have a monopoly on rape robbery torture or murder. Christians thought race based slavery was Gods will. Today many still believe being white means being superior. They just elected Trump. They have not been shy about this.,0.5,bias,"whites,christians","race,religion",prejudice against race and religions,entailment,"[0.01602621003985405, 0.03595937043428421]"
523,3879,What an ugly racist thing to say.  I dont know of any white Americans who celebrate the genocide of Native America on Thanksgiving Day or any other day.  Can you name some for us icon?,0.275,neutral,,none,,contradiction,"[0.15127745270729065, -0.02024584636092186]"
524,937,For most of us white males we are normal and other cultures are identity politics. This is of course knowledge. White male is such a powerful identity it assumes it is normal. It is hard to find a better example of identity politics than the Proud Boys or this comment.,0.5,bias,whites,race,prejudice against whites,contradiction,"[-0.1277572363615036, -0.14002452790737152]"
525,1785,Boy you know who spent alot of his money this weekend with GM why dont you cast your gaze at the Muslims honey or did you  know who pay for this trash you write Boy the elites are throwing everything they have at white people this weekend  You people never even mentioned the 30 people dead and 100s injured by immigrants in Europe or is that just manifest destiny of the Muslims or maybe its black Lives Matters right to blow crap up..,0.5,neutral,,none,,entailment,"[-0.10713528841733932, 0.2007305920124054]"
526,2099,Sure no one can stop us from doing that But later if they retaliate pls dont cry like the lady and other Muslims if you wont get entry into the US,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[0.10047166794538498, -0.08822499215602875]"
527,3021,You ARE giving the Muslims a pass. Check out the Quran. You are an Infidel Paul Scott worthy  only of death. Taqiyya is their moral authority that teaches it is good and religiously correct to lie to cheat rape and murder infidels whenever it benefits the Muslim.  Interestingly enough Christians are taught to love their enemies as they love themselves. small difference?,0.5625,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.22224530577659607, -0.25185802578926086]"
528,1374,To say evangelicals are stupid is no different from saying Catholics or put in any other religious group are stupid.,0.611111111,bias,evangelicals,religion,prejudice against evangelicals,entailment,"[-0.04534737020730972, -0.028190314769744873]"
529,1341,Woman does not possess the image of God in herself ... St Augustine bishop of Hippo 354430 . So men possess the image of Devil in his devilish act of raping children?  YJIN117 2017 ROFLOL  The whole world are LOL,0.27027027,neutral,,none,,contradiction,"[0.1197267547249794, 0.10919850319623947]"
530,2548,Oh yeah you gotta watch out for those cut throat Christian suicide bombers.,0.675,bias,christians,religion,prejudice against christians,entailment,"[0.0038754248525947332, 0.06555239111185074]"
531,210,You are correct.  Everyone is perfectly free to be homophobic racist misogynist or whatever. Go for it.,0.289855073,neutral,,none,,contradiction,"[0.04130229353904724, -0.12103809416294098]"
532,2555,Please do pull out the Scripture where Jesus is quoted as saying gays need to be bullied and reviled. Most Christians reject your Taliban style ignorance in favor of the love and inclusiveness of Jesus message. I pray for your lack of compassion and empathy.,0.5,bias,"gays,christians","lgbtq,religion",prejudice against gays and christians,contradiction,"[0.04396165907382965, -0.3067646920681]"
533,3074,A very small part of Mueslimen enjoy murdering but enough of them to warrant an immigration stop.  Islam is a threat to our planet if you read the Koran.,0.554054054,bias,muslims,religion,prejudice against muslims,contradiction,"[0.038814324885606766, -0.001645627897232771]"
534,3249,Option 5: just drop the useless thing. Everyone knows who kills indigenous women but this is not what the indigenous leader wants to talk about they want to talk about the police and systemic racicism. This reminds me of Black Lives Matters who attacks the police for killing black men but wont talk about black on black crimes that kills way more black men then the police.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.10956289619207382, -0.04181469976902008]"
535,1624,Women know they dont have the same genetic skills as men so they want men to wear a lead brick on their backs as punishment.,0.6,bias,women,gender,prejudice against women,entailment,"[0.028544051572680473, 0.15073946118354797]"
536,622,Oh come on Thatcher  you didnt even mention the current JonesInfowars conspiracy theory that Jewish actors were impersonating the white supremacists KKK and Nazis to discredit them. Youre slipping.,0.6,bias,"whites,jewish","race,religion",prejudice against whites and jews,entailment,"[-0.10849308967590332, 0.016607213765382767]"
537,1989,Its just really hard to find an Indigenous Asian Female whos transgendered lol,0.5,bias,"asians,women,transgenders","race,gender,lgbtq","prejudice against asians,women and transgenders",contradiction,"[0.00855480507016182, -0.041309431195259094]"
538,834,Sure the Russians attempt to hack into other countries systems and of course the US plainly stays out of any such business obvious because nothing is ever mentioned about how or why we would ever do such a dastardly deed. Of course the Chinese and most all of the countries do the same but not us. This is a terrible thing that they do while we remain pure and fair Darn Russians,0.9,bias,"russians,chinese",political,russians and chinese are hackers,contradiction,"[-0.15071436762809753, -0.24246375262737274]"
539,2470,You do realize that Iran and Russia are allies right?.... and that ISIS is Sunni muslim and one of its top goals is to eradicate Shia muslims which the ruling group in Iran? ISIS and Iran are sworn enemies.   Educate yourself,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.00044148368760943413, -0.028389768674969673]"
540,336,Loretta Yajima has a vision:  love your neighbor as yourself quote from Jesus.  In a lost world we always need reminders.  My stupid parents and teachers always told me I will not repeat myself if I told you once I will not tell you again.   Listen  Typical Asians parents and teachers.,0.2625,bias,asians,race,prejudice against asians,contradiction,"[0.0253068208694458, -0.041905999183654785]"
541,2844,What about the African Americans shot in church by that white spremacist? What about the Indian American shot while washing his car by a white dude?  What about the Muslims killed in Quebec by a white nutcase?  Should we ban all white male Christians?,0.725,bias,whites,race,prejudice against whites,contradiction,"[0.28560346364974976, -0.0497700572013855]"
542,3035,Or a few drunk lesbians.,0.571428571,neutral,,none,,entailment,"[-0.06903579831123352, 0.16004928946495056]"
543,564,The Somali dirt bag needs to be stoned to death in Churchill Square. Give the Muslim some Muslim justice.,0.560606061,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.024904577061533928, -0.07790737599134445]"
544,2795,Just give them money or risk being called a bigoted muslim hating racist selfish tax cheat. No matter the cost..........,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.29177677631378174, -0.29879942536354065]"
545,103,Yeah the whites will play every dirty trick to make her look as if shes not the right person to lead SA,0.53125,bias,whites,race,prejudice against whites,entailment,"[0.015153620392084122, 0.03853995352983475]"
546,4015,EXACT TRUMP QUOTES COnt. Black guys counting my money I hate it. The only kind of people I want counting my money are short guys wearing yarmulkes Those are the only kind of people I want counting my money. Nobody elseBesides that I tell you something else. I think that guys lazy. And its probably not his fault because laziness is a trait in Blacks.  By the way this and its companion post are reposts muzungu.u But since you clearly never read them Im providing them again.  Enjoy.,0.8,bias,"blacks,jews","race,religion",prejudice against blacks and jews,contradiction,"[-0.003066292265430093, -0.02826152928173542]"
547,864,Lets hear from her how tollerant Islam followers are to the Jews . How do the Muslims selfreflect on this? Do they still want to kill  all Jews?,0.585714286,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.004775366745889187, -0.04702736809849739]"
